id,nanswers
"48155613","1"
"48156085","1"
"48156112","1"
"48166525","2"
"48168047","0"
"48172840","1"
"48172968","2"
"48173057","1"
"48176429","1"
"48183812","1"
"48184513","1"
"48186031","0"
"48188503","0"
"48188827","2"
"48188985","0"
"48189048","2"
"48189208","0"
"48191567","1"
"48193181","2"
"48194638","0"
"48197313","1"
"48198170","1"
"48198501","1"
"48201114","1"
"48201314","1"
"48203634","2"
"48209516","2"
"48209934","2"
"48210079","1"
"48211888","0"
"48212977","2"
"48213606","0"
"48218722","1"
"48219196","0"
"48219461","0"
"48221131","1"
"48221865","0"
"48224465","1"
"48224723","0"
"48226184","1"
"48226621","1"
"48227668","1"
"48227818","0"
"48227967","3"
"48232449","2"
"48232515","0"
"48234959","3"
"48236026","1"
"48239712","1"
"48249015","0"
"48250965","1"
"48252728","1"
"48256736","0"
"48256927","5"
"48259666","0"
"48268236","2"
"48268978","2"
"48271223","1"
"48278123","3"
"48281746","0"
"48285454","1"
"48292510","1"
"48293703","1"
"48295894","1"
"48297271","1"
"48300273","0"
"48301563","1"
"48303695","1"
"48303810","1"
"48304457","1"
"48308862","0"
"48311251","1"
"48311281","0"
"48315731","1"
"48317160","1"
"48318791","0"
"48318952","2"
"48319899","0"
"48320779","0"
"48322562","1"
"48327369","2"
"48327381","1"
"48331623","0"
"48333062","1"
"48333877","2"
"48335333","1"
"48335547","3"
"48337257","1"
"48337821","2"
"48341986","2"
"48343167","1"
"48343667","0"
"48343827","0"
"48355802","2"
"48358462","2"
"48359688","2"
"48364507","2"
"48365457","1"
"48366036","1"
"48366159","1"
"48367028","0"
"48367588","2"
"48367848","1"
"48370465","0"
"48371540","1"
"48371695","1"
"48374324","1"
"48374520","1"
"48377301","1"
"48380310","0"
"48380931","0"
"48385536","0"
"48392825","1"
"48394164","2"
"48399389","0"
"48410305","1"
"48411041","1"
"48412749","2"
"48414685","1"
"48415284","2"
"48415904","2"
"48416064","0"
"48417066","1"
"48417468","2"
"48419535","2"
"48421340","2"
"48423502","1"
"48423972","1"
"48424211","1"
"48429962","0"
"48431629","2"
"48437151","1"
"48439290","2"
"48441315","0"
"48443271","2"
"48444906","2"
"48446322","1"
"48447807","2"
"48449495","0"
"48450917","1"
"48451709","1"
"48453064","0"
"48463515","1"
"48464082","0"
"48464446","1"
"48466464","2"
"48468590","0"
"48469160","0"
"48471532","1"
"48471623","2"
"48477724","1"
"48477761","1"
"48478982","1"
"48480987","4"
"48484137","1"
"48492927","1"
"48494279","1"
"48494474","3"
"48495538","0"
"48498607","1"
"48499240","1"
"48500744","1"
"48504466","1"
"48504510","1"
"48504527","1"
"48505146","1"
"48506618","2"
"48508928","0"
"48512095","1"
"48514959","2"
"48519482","0"
"48522104","1"
"48523071","1"
"48526141","1"
"48526461","2"
"48527183","1"
"48527511","2"
"48534813","2"
"48536685","1"
"48537690","1"
"48539795","1"
"48540152","1"
"48541275","1"
"48547340","1"
"48548849","2"
"48550872","1"
"48551659","1"
"48551925","3"
"48553254","0"
"48553937","2"
"48559241","1"
"48559966","1"
"48562384","1"
"48562669","2"
"48564571","1"
"48564779","2"
"48567552","1"
"48572477","1"
"48574042","0"
"48574487","1"
"48574571","0"
"48575245","2"
"48579883","1"
"48581567","2"
"48581883","0"
"48581934","1"
"48586796","1"
"48586958","1"
"48587198","1"
"48588078","2"
"48592692","1"
"48596025","2"
"48596302","1"
"48598417","3"
"48603851","1"
"48606766","1"
"48610968","1"
"48615834","1"
"48619907","1"
"48619975","0"
"48620304","2"
"48621622","1"
"48621872","2"
"48625392","0"
"48626468","1"
"48628018","1"
"48628389","1"
"48629266","3"
"48632700","0"
"48634342","2"
"48636670","1"
"48638841","1"
"48640608","2"
"48642341","2"
"48647280","1"
"48654268","1"
"48657008","2"
"48660114","2"
"48662899","1"
"48667543","1"
"48670664","0"
"48677887","1"
"48678781","1"
"48679911","0"
"48681211","0"
"48681503","1"
"48681773","0"
"48682870","1"
"48682947","1"
"48685270","1"
"48685879","0"
"48688577","1"
"48688798","1"
"48689518","2"
"48690855","1"
"48693672","2"
"48696944","1"
"48698338","1"
"48700401","1"
"48701417","1"
"48703072","1"
"48707059","2"
"48708406","2"
"48708989","1"
"48710330","1"
"48710619","1"
"48729702","0"
"48730342","1"
"48735426","3"
"48736118","1"
"48736265","1"
"48742984","0"
"48745988","0"
"48748616","0"
"48756131","0"
"48756556","1"
"48758008","3"
"48758720","1"
"48759080","2"
"48763562","1"
"48764605","2"
"48765311","2"
"48766514","1"
"48769123","1"
"48777229","1"
"48781654","3"
"48781705","1"
"48787170","1"
"48790449","1"
"48792256","1"
"48792665","2"
"48794636","0"
"48798880","1"
"48802139","1"
"48807003","1"
"48811302","2"
"48822959","2"
"48824086","8"
"48825371","0"
"48827490","1"
"48829857","3"
"48834819","0"
"48835352","1"
"48839362","1"
"48840696","0"
"48851998","1"
"48853664","1"
"48854323","0"
"48856661","1"
"48863168","1"
"48869020","0"
"48870074","1"
"48873572","1"
"48875025","1"
"48876602","1"
"48878370","1"
"48883126","0"
"48888916","0"
"48889690","1"
"48889728","1"
"48892352","1"
"48893079","1"
"48893857","1"
"48896490","2"
"48896798","1"
"48897633","0"
"48898096","1"
"48899971","1"
"48900572","0"
"48901538","0"
"48903217","0"
"48905902","2"
"48910835","1"
"48911426","0"
"48911874","0"
"48916794","1"
"48917444","1"
"48921897","2"
"48922005","1"
"48924727","1"
"48927866","3"
"48929111","1"
"48930711","1"
"48934240","2"
"48935067","1"
"48939178","1"
"48946078","1"
"48946358","1"
"48947396","1"
"48947455","1"
"48953850","1"
"48955601","2"
"48957931","1"
"48963747","1"
"48965689","3"
"48968889","1"
"48976196","1"
"48985293","2"
"48985886","2"
"48986437","1"
"48988976","1"
"48994894","1"
"48996981","1"
"48999990","1"
"49001156","1"
"49001325","1"
"49007460","1"
"49009799","0"
"49012952","1"
"49013655","0"
"49015355","1"
"49016793","1"
"49020955","2"
"49027976","2"
"49029354","2"
"49029872","1"
"49032730","1"
"49035005","0"
"49036207","2"
"49039446","1"
"49041486","1"
"49042794","1"
"49042950","2"
"49052351","0"
"49054918","2"
"49057572","1"
"49057907","1"
"49058028","2"
"49059360","1"
"49062095","1"
"49062638","0"
"49062753","0"
"49070701","1"
"49074399","1"
"49076971","0"
"49078864","3"
"49083573","4"
"49083883","1"
"49086660","2"
"49086665","1"
"49087476","2"
"49087863","1"
"49089237","1"
"49091852","1"
"49095407","2"
"49095431","1"
"49095435","1"
"49099095","1"
"49103477","1"
"49107119","0"
"49107727","0"
"49107792","0"
"49108156","2"
"49109264","1"
"49112566","2"
"49115303","0"
"49116485","3"
"49118399","1"
"49124495","0"
"49124623","0"
"49143121","2"
"49143871","2"
"49145724","1"
"49147837","3"
"49151542","1"
"49152658","1"
"49154084","1"
"49158013","2"
"49160710","1"
"49172355","0"
"49181401","1"
"49181508","0"
"49183482","1"
"49183713","1"
"49188781","1"
"49191837","2"
"49195623","0"
"49197111","3"
"49197640","1"
"49198386","1"
"49199138","1"
"49202056","1"
"49205356","1"
"49206673","1"
"49210261","1"
"49211223","0"
"49215288","5"
"49216203","1"
"49217533","0"
"49218494","1"
"49220303","3"
"49221342","1"
"49225035","2"
"49225904","1"
"49225907","1"
"49226231","0"
"49227441","1"
"49227816","1"
"49229551","3"
"49230647","2"
"49231466","1"
"49232069","0"
"49232775","0"
"49236603","0"
"49236781","2"
"49240068","1"
"49245888","2"
"49249735","0"
"49251949","1"
"49257382","1"
"49258766","6"
"49263186","2"
"49264477","3"
"49268164","1"
"49270501","1"
"49271727","2"
"49274783","2"
"49277130","2"
"49279167","3"
"49281085","1"
"49282558","2"
"49286384","1"
"49287038","1"
"49287339","0"
"49291109","2"
"49295094","1"
"49297556","2"
"49302566","0"
"49303877","2"
"49306769","1"
"49308649","2"
"49308744","1"
"49309037","1"
"49313531","1"
"49314285","3"
"49315078","1"
"49317127","1"
"49319327","1"
"49323734","1"
"49323908","3"
"49326288","0"
"49329517","1"
"49331208","1"
"49332756","1"
"49335463","0"
"49335498","1"
"49336408","0"
"49339016","2"
"49343400","1"
"49343785","1"
"49347234","3"
"49355284","1"
"49358800","1"
"49360493","1"
"49362404","0"
"49369210","1"
"49369321","1"
"49373242","1"
"49375899","1"
"49384569","1"
"49385376","2"
"49385896","1"
"49386075","1"
"49387988","1"
"49389852","2"
"49397982","1"
"49400151","1"
"49403280","2"
"49404502","1"
"49408289","1"
"49410451","3"
"49411265","0"
"49411431","3"
"49413009","1"
"49424426","1"
"49424985","2"
"49431162","1"
"49432337","1"
"49433145","1"
"49438679","1"
"49442267","1"
"49442855","1"
"49445394","1"
"49445420","1"
"49446015","1"
"49448866","1"
"49449404","1"
"49452976","2"
"49461640","1"
"49465096","1"
"49466824","1"
"49470342","1"
"49472882","1"
"49474117","2"
"49483960","3"
"49485425","1"
"49485669","0"
"49486604","1"
"49486675","1"
"49489591","1"
"49491641","2"
"49494559","0"
"49494652","0"
"49496736","1"
"49497464","1"
"49502550","3"
"49503336","1"
"49504585","3"
"49506423","4"
"49507973","1"
"49508713","2"
"49510352","0"
"49510514","2"
"49510967","1"
"49511455","2"
"49512493","1"
"49520693","0"
"49520746","1"
"49524974","1"
"49528074","0"
"49529446","1"
"49529760","4"
"49534039","0"
"49537382","1"
"49543416","0"
"49543959","1"
"49547734","2"
"49548487","1"
"49549937","1"
"49553382","1"
"49554936","0"
"49556623","2"
"49560649","1"
"49561692","2"
"49564571","2"
"49572749","1"
"49573635","0"
"49577765","0"
"49578621","1"
"49580752","1"
"49580854","0"
"49580909","1"
"49585103","3"
"49585900","2"
"49588040","1"
"49588938","1"
"49589910","1"
"49591541","2"
"49591636","0"
"49592019","1"
"49597725","1"
"49598085","4"
"49602519","1"
"49609675","2"
"49609997","1"
"49610933","2"
"49611371","2"
"49618940","0"
"49620609","0"
"49621672","1"
"49622991","1"
"49623162","2"
"49623601","1"
"49630272","1"
"49632248","1"
"49632329","0"
"49637254","0"
"49638004","2"
"49638246","1"
"49641233","2"
"49641515","0"
"49646826","2"
"49647554","0"
"49647752","2"
"49648961","2"
"49649394","1"
"49649419","1"
"49654751","2"
"49657096","0"
"49660763","6"
"49662587","2"
"49663548","2"
"49665182","2"
"49670918","0"
"49675812","1"
"49679111","0"
"49684229","0"
"49688364","0"
"49690562","2"
"49691275","1"
"49693616","1"
"49693795","1"
"49694221","1"
"49696363","1"
"49702590","1"
"49704698","0"
"49706223","2"
"49707481","1"
"49708160","0"
"49708287","1"
"49712813","1"
"49713541","2"
"49714548","0"
"49715769","2"
"49717749","2"
"49717813","1"
"49726009","0"
"49726566","2"
"49727551","3"
"49727559","2"
"49733291","1"
"49735070","1"
"49736004","0"
"49736248","2"
"49741196","1"
"49741314","1"
"49741319","0"
"49742053","1"
"49743097","1"
"49745141","1"
"49745269","1"
"49746353","1"
"49748713","0"
"49751527","0"
"49753433","2"
"49755584","1"
"49757500","0"
"49759609","2"
"49763495","1"
"49766467","1"
"49766592","0"
"49768153","2"
"49777566","1"
"49778774","1"
"49783929","2"
"49787766","1"
"49789739","2"
"49790996","3"
"49791349","0"
"49794681","1"
"49799567","0"
"49800113","4"
"49800117","3"
"49803119","2"
"49804578","2"
"49805313","1"
"49807221","0"
"49807246","0"
"49807315","2"
"49808193","1"
"49809329","2"
"49811296","1"
"49814372","1"
"49817570","1"
"49819700","1"
"49826107","2"
"49831167","1"
"49831817","1"
"49832725","0"
"49836551","1"
"49840244","3"
"49843489","0"
"49843583","1"
"49845007","1"
"49847791","2"
"49848445","1"
"49849943","1"
"49858055","1"
"49860226","1"
"49864969","1"
"49866294","2"
"49866321","0"
"49875862","1"
"49877221","1"
"49879707","1"
"49879708","0"
"49880084","1"
"49881332","0"
"49885259","1"
"49886690","1"
"49889171","0"
"49889256","0"
"49890681","1"
"49892868","0"
"49894247","2"
"49895092","0"
"49895431","1"
"49898161","1"
"49905037","2"
"49906215","2"
"49915274","0"
"49917495","1"
"49918396","2"
"49926042","2"
"49927391","1"
"49928603","0"
"49929613","1"
"49930644","1"
"49932334","1"
"49933092","1"
"49933115","1"
"49934210","1"
"49939321","0"
"49941287","1"
"49942640","3"
"49945972","1"
"49946646","1"
"49949084","0"
"49950123","2"
"49957130","3"
"49959320","0"
"49964827","1"
"49965468","1"
"49968678","0"
"49975231","1"
"49976707","0"
"49979123","0"
"49984894","1"
"49986180","2"
"49986263","1"
"49987357","1"
"49989359","1"
"49990281","1"
"49997338","1"
"49997639","1"
"49998781","2"
"50009375","1"
"50011797","1"
"50014347","0"
"50015711","2"
"50017024","1"
"50018703","1"
"50020294","2"
"50020833","1"
"50026213","0"
"50026939","11"
"50026963","1"
"50028966","3"
"50029242","0"
"50031479","2"
"50031779","1"
"50032010","1"
"50037836","1"
"50040320","2"
"50040453","1"
"50042462","1"
"50044077","2"
"50046294","2"
"50049076","1"
"50054993","2"
"50061662","1"
"50064893","0"
"50067374","0"
"50071858","1"
"50073486","1"
"50083172","2"
"50086376","0"
"50087409","0"
"50088666","1"
"50093749","0"
"50096499","1"
"50096513","4"
"50096609","1"
"50098006","0"
"50099192","1"
"50101864","2"
"50104910","1"
"50106619","0"
"50106683","1"
"50108442","2"
"50110082","1"
"50111785","2"
"50117643","0"
"50119675","0"
"50124996","1"
"50126083","1"
"50130019","2"
"50132876","1"
"50135192","0"
"50137045","1"
"50138613","1"
"50138922","2"
"50139809","3"
"50144425","0"
"50148214","0"
"50148741","2"
"50150314","1"
"50151275","1"
"50161287","1"
"50161518","1"
"50162314","1"
"50166522","2"
"50170876","3"
"50171339","2"
"50171509","1"
"50171916","2"
"50172401","1"
"50173221","0"
"50176799","1"
"50181690","0"
"50183544","2"
"50183566","1"
"50184801","0"
"50184827","1"
"50185179","1"
"50187352","1"
"50187796","1"
"50199158","1"
"50204308","1"
"50206166","2"
"50209302","2"
"50210032","3"
"50215703","1"
"50216386","0"
"50222771","1"
"50223161","3"
"50225045","0"
"50227896","1"
"50230166","1"
"50233206","2"
"50233953","0"
"50234201","1"
"50234862","1"
"50236800","1"
"50241559","1"
"50243739","2"
"50243751","1"
"50244571","0"
"50253089","0"
"50253324","2"
"50256867","1"
"50257026","1"
"50257082","2"
"50260516","0"
"50261830","1"
"50265500","1"
"50266631","1"
"50267295","0"
"50267343","2"
"50268511","1"
"50269108","1"
"50273638","0"
"50273789","1"
"50279867","0"
"50288223","1"
"50288424","2"
"50289857","1"
"50291398","1"
"50293101","0"
"50293311","1"
"50296488","1"
"50299845","1"
"50302987","1"
"50303524","0"
"50304823","0"
"50305719","2"
"50305730","0"
"50318235","0"
"50319105","2"
"50322034","0"
"50323757","1"
"50325725","1"
"50326468","1"
"50327886","1"
"50328384","0"
"50334995","0"
"50335973","0"
"50339436","1"
"50341659","2"
"50342040","2"
"50343347","2"
"50344930","2"
"50346751","2"
"50349966","1"
"50350425","1"
"50350447","3"
"50353022","1"
"50353125","0"
"50354766","1"
"50354976","5"
"50355486","5"
"50357358","2"
"50357642","1"
"50358864","1"
"50360725","1"
"50361110","0"
"50362851","1"
"50368653","0"
"50372465","0"
"50372496","0"
"50373750","1"
"50376317","1"
"50377021","1"
"50377754","3"
"50378552","0"
"50381690","1"
"50383870","0"
"50384796","2"
"50384927","1"
"50387588","1"
"50387947","1"
"50389536","2"
"50391466","1"
"50391820","0"
"50397050","0"
"50399514","1"
"50403770","1"
"50404610","1"
"50406137","3"
"50408217","2"
"50409330","3"
"50409591","1"
"50410946","2"
"50412651","2"
"50413694","0"
"50415537","1"
"50415753","1"
"50417185","0"
"50418447","1"
"50421091","2"
"50421499","1"
"50425424","2"
"50426745","0"
"50429124","2"
"50429567","1"
"50434924","3"
"50439953","1"
"50442640","2"
"50443246","3"
"50446738","1"
"50448460","1"
"50453203","1"
"50456474","2"
"50457229","1"
"50460275","1"
"50464207","1"
"50465939","1"
"50466008","2"
"50468752","1"
"50469854","1"
"50477431","0"
"50477581","1"
"50479197","1"
"50480307","2"
"50480579","1"
"50483084","1"
"50485914","1"
"50487695","2"
"50493967","0"
"50496658","0"
"50498239","1"
"50499095","1"
"50502231","1"
"50505823","0"
"50508753","1"
"50511255","1"
"50511702","2"
"50512469","0"
"50516208","1"
"50518485","1"
"50518693","2"
"50520891","2"
"50525256","3"
"50526945","1"
"50530114","2"
"50533359","0"
"50534144","0"
"50539113","1"
"50544109","1"
"50546661","1"
"50546806","2"
"50548162","1"
"50548802","1"
"50549362","2"
"50552326","0"
"50555103","1"
"50559070","1"
"50560001","0"
"50561678","2"
"50567322","1"
"50567645","1"
"50567961","1"
"50568966","2"
"50572058","1"
"50572750","1"
"50575571","1"
"50579128","1"
"50579293","1"
"50579646","1"
"50582706","0"
"50587216","1"
"50589511","1"
"50589998","1"
"50591896","0"
"50594283","0"
"50597332","0"
"50601137","1"
"50603211","1"
"50605776","2"
"50611187","0"
"50611369","3"
"50614119","0"
"50615016","0"
"50616196","0"
"50617809","2"
"50620106","1"
"50621193","1"
"50622122","2"
"50623813","2"
"50631940","1"
"50632481","0"
"50641078","0"
"50641892","3"
"50644660","1"
"50648605","0"
"50651210","2"
"50656999","2"
"50659885","2"
"50664522","1"
"50670119","1"
"50673400","2"
"50677517","1"
"50678034","1"
"50681308","1"
"50681413","2"
"50685269","1"
"50689169","1"
"50691753","0"
"50696405","2"
"50698893","1"
"50700654","0"
"50700884","1"
"50700918","2"
"50703695","1"
"50704635","1"
"50704814","1"
"50706818","2"
"50709641","1"
"50711491","2"
"50712094","1"
"50717109","1"
"50717486","1"
"50717896","1"
"50721596","0"
"50721639","2"
"50726743","1"
"50731131","0"
"50732505","1"
"50735203","1"
"50735546","1"
"50735558","0"
"50735877","1"
"50736770","0"
"50737911","1"
"50738073","1"
"50738939","1"
"50741466","1"
"50742540","3"
"50743678","2"
"50743801","1"
"50745347","0"
"50746135","2"
"50746833","1"
"50746878","0"
"50746967","2"
"50747603","4"
"50747992","0"
"50749396","1"
"50750655","1"
"50756182","2"
"50760964","1"
"50761032","3"
"50763377","2"
"50765607","0"
"50766566","0"
"50767941","3"
"50768578","0"
"50773208","0"
"50774272","1"
"50779231","1"
"50783144","3"
"50786363","0"
"50786762","2"
"50786980","1"
"50792455","0"
"50793071","3"
"50794466","2"
"50796734","1"
"50798547","1"
"50799671","2"
"50801091","1"
"50801994","2"
"50802241","2"
"50803727","4"
"50803828","1"
"50816377","2"
"50817070","1"
"50817323","0"
"50818297","1"
"50820063","1"
"50821101","1"
"50822332","1"
"50826768","0"
"50830707","3"
"50831281","1"
"50832770","1"
"50834442","1"
"50835484","2"
"50840829","1"
"50842249","0"
"50842258","2"
"50844575","1"
"50846982","1"
"50848430","4"
"50849978","2"
"50850111","0"
"50853305","0"
"50857625","3"
"50858733","0"
"50859903","0"
"50861498","0"
"50868591","1"
"50871289","1"
"50873751","2"
"50879840","1"
"50883222","0"
"50889229","1"
"50889589","1"
"50891174","1"
"50891436","2"
"50891547","2"
"50892499","1"
"50893847","1"
"50894869","1"
"50895057","3"
"50895322","1"
"50898302","1"
"50908023","1"
"50908601","1"
"50910453","1"
"50910772","1"
"50911704","1"
"50917303","1"
"50919822","1"
"50920055","1"
"50920546","1"
"50921237","0"
"50921852","3"
"50926762","1"
"50931102","1"
"50932996","1"
"50934833","1"
"50936785","1"
"50937416","0"
"50939165","2"
"50948387","1"
"50952664","0"
"50954927","1"
"50955857","1"
"50960784","1"
"50961140","1"
"50964534","3"
"50964577","1"
"50968346","0"
"50970163","1"
"50970513","1"
"50971464","1"
"50973313","3"
"50973952","1"
"50974475","0"
"50982187","2"
"50982492","2"
"50983630","1"
"50988086","1"
"50988499","2"
"50990990","2"
"50993466","1"
"50993848","1"
"50995907","1"
"51002349","1"
"51002970","0"
"51009638","0"
"51010948","1"
"51016042","2"
"51016549","2"
"51019627","3"
"51021824","1"
"51022957","1"
"51025703","2"
"51034293","1"
"51035808","1"
"51037227","2"
"51039755","1"
"51042797","2"
"51043892","1"
"51044081","0"
"51044435","1"
"51044822","1"
"51047771","1"
"51049831","1"
"51050393","3"
"51059782","2"
"51061824","2"
"51064293","2"
"51068400","0"
"51069252","1"
"51072296","2"
"51073866","1"
"51075201","1"
"51077829","2"
"51079564","2"
"51080379","2"
"51084782","1"
"51086905","0"
"51087215","1"
"51095433","1"
"51096760","1"
"51100830","1"
"51102767","1"
"51103604","1"
"51105853","1"
"51107396","1"
"51110936","1"
"51114854","0"
"51117301","1"
"51118307","2"
"51118893","2"
"51119946","1"
"51123179","1"
"51125079","1"
"51125539","1"
"51125565","0"
"51125735","2"
"51126822","3"
"51131685","0"
"51131731","3"
"51133914","1"
"51133940","0"
"51134382","2"
"51134618","0"
"51135082","1"
"51135482","0"
"51135993","1"
"51136838","1"
"51138020","1"
"51142693","1"
"51146618","0"
"51146986","0"
"51151216","0"
"51155807","2"
"51157583","1"
"51160189","1"
"51162632","1"
"51166946","1"
"51173275","1"
"51176957","1"
"51178564","2"
"51179875","0"
"51181231","1"
"51183709","1"
"51184246","2"
"51187661","0"
"51189558","1"
"51190135","0"
"51190444","0"
"51192240","2"
"51198275","0"
"51205383","4"
"51208425","3"
"51209229","1"
"51211923","1"
"51212782","1"
"51214500","1"
"51218505","0"
"51225132","1"
"51229000","1"
"51230723","1"
"51233022","3"
"51234180","2"
"51235930","1"
"51237549","1"
"51240435","0"
"51242682","2"
"51242794","1"
"51245508","1"
"51251478","0"
"51258156","1"
"51259368","1"
"51263310","1"
"51269338","1"
"51270277","1"
"51274313","1"
"51275219","2"
"51275420","1"
"51278147","1"
"51278199","1"
"51279630","1"
"51279815","1"
"51281516","2"
"51283974","0"
"51286238","1"
"51286248","1"
"51286588","4"
"51291900","1"
"51293540","1"
"51294776","1"
"51299777","0"
"51305391","1"
"51309486","2"
"51315378","2"
"51325647","2"
"51329345","0"
"51335539","1"
"51340126","0"
"51344026","2"
"51346158","0"
"51346879","1"
"51348409","0"
"51350135","1"
"51350553","1"
"51355946","3"
"51357330","3"
"51359993","1"
"51362253","1"
"51363021","1"
"51363078","1"
"51365041","0"
"51366015","0"
"51366429","2"
"51368479","0"
"51371526","1"
"51373265","1"
"51373486","0"
"51374613","0"
"51375830","0"
"51383229","1"
"51383839","1"
"51384106","2"
"51384582","1"
"51385634","1"
"51388609","1"
"51392222","1"
"51392675","1"
"51395906","1"
"51397463","1"
"51399991","0"
"51401033","2"
"51404552","3"
"51405107","1"
"51406054","1"
"51409056","1"
"51410321","1"
"51411711","0"
"51416340","0"
"51417492","2"
"51420377","1"
"51421822","0"
"51422179","0"
"51423022","3"
"51423692","1"
"51423950","1"
"51428274","1"
"51434361","1"
"51434685","1"
"51434768","3"
"51435654","2"
"51441425","1"
"51443310","1"
"51443328","1"
"51446718","1"
"51448555","0"
"51449343","1"
"51456279","0"
"51458466","1"
"51459397","2"
"51462280","1"
"51464304","1"
"51464344","1"
"51464456","3"
"51464545","0"
"51466674","1"
"51468751","1"
"51471406","2"
"51474645","1"
"51478553","1"
"51479000","1"
"51479106","1"
"51488195","1"
"51488576","2"
"51496100","1"
"51498285","1"
"51505485","1"
"51505759","0"
"51507340","0"
"51510577","1"
"51512276","1"
"51512546","0"
"51513174","0"
"51515163","2"
"51521974","1"
"51523729","0"
"51528377","3"
"51530126","1"
"51531759","0"
"51532814","2"
"51532837","1"
"51532963","2"
"51534306","4"
"51535967","1"
"51536461","2"
"51538011","0"
"51542557","0"
"51552740","1"
"51553432","1"
"51554588","0"
"51554783","1"
"51556864","0"
"51560732","2"
"51561855","2"
"51562017","1"
"51567174","1"
"51567863","1"
"51568886","0"
"51569779","2"
"51570008","1"
"51571098","3"
"51571320","1"
"51576926","3"
"51578427","1"
"51579558","3"
"51580490","1"
"51582810","1"
"51582902","1"
"51588761","1"
"51597672","1"
"51600947","1"
"51602214","0"
"51611642","1"
"51614847","2"
"51615665","2"
"51618429","0"
"51619208","1"
"51619333","1"
"51622043","0"
"51623853","2"
"51628741","0"
"51629140","1"
"51633681","1"
"51639264","1"
"51642023","1"
"51642814","1"
"51643426","0"
"51644755","1"
"51645000","1"
"51645415","1"
"51645693","2"
"51646193","1"
"51646893","2"
"51647771","1"
"51648286","1"
"51648306","1"
"51648715","0"
"51649448","2"
"51654980","0"
"51658487","0"
"51666314","1"
"51667678","0"
"51667946","2"
"51671164","1"
"51671196","0"
"51672342","1"
"51672996","1"
"51676070","1"
"51678049","2"
"51678821","2"
"51685476","1"
"51686420","1"
"51687309","1"
"51689751","0"
"51691124","2"
"51695387","1"
"51696718","2"
"51697586","1"
"51704843","1"
"51704889","1"
"51711317","1"
"51715376","2"
"51715567","0"
"51716225","1"
"51717065","1"
"51723407","1"
"51725734","2"
"51726560","0"
"51727429","2"
"51728302","1"
"51730509","2"
"51733849","0"
"51737017","0"
"51739312","1"
"51743800","0"
"51745792","1"
"51745811","1"
"51747531","1"
"51749865","1"
"51754023","1"
"51755493","0"
"51756980","1"
"51757094","1"
"51765677","1"
"51766733","1"
"51770704","1"
"51775279","1"
"51776277","1"
"51777464","2"
"51780126","2"
"51788604","1"
"51791441","1"
"51791514","3"
"51792941","1"
"51794075","1"
"51795597","0"
"51799574","0"
"51802971","1"
"51810901","2"
"51811958","1"
"51819067","0"
"51820534","1"
"51825924","1"
"51834269","1"
"51834454","2"
"51835908","2"
"51835957","1"
"51836274","1"
"51839987","1"
"51843597","1"
"51844470","3"
"51845399","2"
"51849260","0"
"51852487","3"
"51853839","1"
"51854258","1"
"51873672","1"
"51876019","1"
"51880341","1"
"51881712","1"
"51882985","2"
"51883324","0"
"51883643","1"
"51894717","0"
"51895788","1"
"51898887","1"
"51903253","1"
"51905519","2"
"51909477","1"
"51910059","1"
"51912404","2"
"51912451","0"
"51912887","1"
"51916715","1"
"51918947","1"
"51919968","1"
"51920043","1"
"51923140","2"
"51928474","2"
"51930058","1"
"51932571","0"
"51932932","1"
"51933868","2"
"51937808","1"
"51941285","1"
"51944812","1"
"51946955","1"
"51948189","1"
"51948515","1"
"51949373","1"
"51953434","1"
"51957869","1"
"51958647","4"
"51963821","2"
"51969331","0"
"51972809","0"
"51977007","1"
"51978460","2"
"51978927","1"
"51979502","1"
"51979688","1"
"51980007","1"
"51980452","2"
"51981409","0"
"51981786","3"
"51984287","0"
"51985565","0"
"51987782","0"
"51990294","3"
"51999238","1"
"51999575","1"
"51999591","1"
"52002321","0"
"52002397","2"
"52002968","0"
"52005817","1"
"52006788","1"
"52008115","2"
"52008167","1"
"52009637","1"
"52011762","1"
"52015859","1"
"52017937","1"
"52018594","2"
"52019114","1"
"52019542","1"
"52019683","0"
"52020361","1"
"52024192","1"
"52027092","2"
"52034501","0"
"52034865","1"
"52042194","0"
"52046295","0"
"52050916","0"
"52051023","1"
"52052044","1"
"52056314","1"
"52059786","2"
"52061961","0"
"52062901","2"
"52063479","4"
"52068250","1"
"52072827","2"
"52075833","1"
"52080423","1"
"52080425","1"
"52081243","1"
"52081301","1"
"52082210","1"
"52085635","1"
"52089664","3"
"52095671","1"
"52097032","1"
"52103080","0"
"52103900","0"
"52104467","1"
"52109608","1"
"52110882","1"
"52113500","0"
"52121226","0"
"52124197","0"
"52125934","1"
"52131172","3"
"52132791","1"
"52138575","1"
"52139159","0"
"52140812","1"
"52146574","1"
"52148156","1"
"52150538","0"
"52153346","1"
"52159930","0"
"52163853","2"
"52167393","2"
"52167825","1"
"52168441","0"
"52170184","1"
"52170234","1"
"52181093","4"
"52182087","1"
"52183060","2"
"52189322","0"
"52195567","1"
"52197404","1"
"52200970","1"
"52202714","1"
"52213231","1"
"52218974","2"
"52225233","0"
"52231243","2"
"52232323","1"
"52233713","1"
"52234228","0"
"52241877","1"
"52244702","2"
"52244732","0"
"52244899","1"
"52244955","1"
"52252698","1"
"52253532","1"
"52254161","0"
"52256884","2"
"52257276","1"
