id,favorite
"45391729",""
"45395225",""
"45395305",""
"45400158",""
"45401453",""
"45402548","1"
"45404004",""
"45405332","32"
"45406378",""
"45408137",""
"45408308",""
"45411927",""
"45413413",""
"45416955","1"
"45416961","2"
"45418300","2"
"45420848","1"
"45421052",""
"45422385",""
"45422632","2"
"45424160",""
"45425342",""
"45427067",""
"45430958",""
"45431897",""
"45433301",""
"45433776","1"
"45436670",""
"45441184",""
"45442114",""
"45447252",""
"45449233",""
"45451938",""
"45452208",""
"45454152",""
"45456946",""
"45459354",""
"45460099","1"
"45462277",""
"45464949","2"
"45466283",""
"45469047",""
"45470941",""
"45471187","1"
"45471410",""
"45478284",""
"45478780",""
"45483963",""
"45487997",""
"45488095",""
"45491592",""
"45493504",""
"45495194",""
"45496757","1"
"45499793",""
"45501620","4"
"45502635","2"
"45512062",""
"45519651",""
"45521922","1"
"45522363",""
"45526506","1"
"45526598",""
"45526989","1"
"45529743","6"
"45532415",""
"45539880",""
"45541136",""
"45542531",""
"45542934",""
"45543953",""
"45544641","1"
"45546435","1"
"45548634",""
"45552240",""
"45556313","2"
"45556655",""
"45557747",""
"45558460","1"
"45562404",""
"45563149",""
"45564306","2"
"45567463",""
"45569490","3"
"45572937","1"
"45582480",""
"45587254",""
"45587646","1"
"45589735",""
"45590785","2"
"45593315",""
"45594131",""
"45594314","1"
"45595533",""
"45598313",""
"45598420",""
"45599527",""
"45600013","1"
"45602915",""
"45607288",""
"45607336",""
"45609527",""
"45611648",""
"45617519",""
"45619116",""
"45619687",""
"45619792",""
"45627341","0"
"45628567",""
"45629990","1"
"45631901",""
"45632975",""
"45636379","4"
"45636631",""
"45639065",""
"45639971","2"
"45645736","0"
"45648192","2"
"45648941",""
"45657531",""
"45663290",""
"45668105",""
"45669270",""
"45675873",""
"45681551",""
"45682281",""
"45687336","1"
"45687588","0"
"45691259",""
"45691845",""
"45693012","1"
"45694486",""
"45695206",""
"45699380","1"
"45702526",""
"45702828","0"
"45703761",""
"45704440","1"
"45708750","3"
"45710688",""
"45711447",""
"45711723",""
"45711911","2"
"45713593","6"
"45714883","1"
"45720392","1"
"45721466",""
"45726336","2"
"45729030",""
"45729791","0"
"45730552",""
"45735308",""
"45735715",""
"45737528","2"
"45740803",""
"45741236",""
"45745843","0"
"45746211","2"
"45746456",""
"45753084",""
"45753646",""
"45754277",""
"45755084","0"
"45756502",""
"45756910",""
"45757076",""
"45757880",""
"45758187",""
"45758434",""
"45759084","2"
"45759586","1"
"45768619",""
"45773421",""
"45780224","3"
"45788553",""
"45788897",""
"45795880","2"
"45796157","1"
"45796263",""
"45797807",""
"45798231",""
"45798251","1"
"45803159",""
"45807716","2"
"45808340",""
"45812332",""
"45814819","1"
"45816223",""
"45819960",""
"45823571",""
"45824509",""
"45826138","2"
"45830265",""
"45835849",""
"45837757","2"
"45839770",""
"45841206","1"
"45846364",""
"45847230","2"
"45848118",""
"45849037",""
"45852604",""
"45852625",""
"45856442",""
"45862317",""
"45863484",""
"45866524","1"
"45869197",""
"45870064",""
"45871329",""
"45872988","1"
"45878283",""
"45880112",""
"45881867","3"
"45882019",""
"45882869","3"
"45883309",""
"45883705","2"
"45890189","0"
"45896187",""
"45897574","1"
"45899070",""
"45900095",""
"45902319",""
"45905563","2"
"45906583",""
"45909210",""
"45911193","4"
"45914995",""
"45916536",""
"45917299",""
"45917934","1"
"45918518",""
"45918561",""
"45922548",""
"45923357",""
"45924233",""
"45926721",""
"45927378","2"
"45932799","2"
"45934416",""
"45934801",""
"45934994",""
"45936446",""
"45937975",""
"45938047",""
"45943113","4"
"45944279",""
"45945433",""
"45946196",""
"45947289",""
"45952142","0"
"45953043","2"
"45953052",""
"45957207",""
"45957761",""
"45961118",""
"45963108",""
"45964061",""
"45964263",""
"45971045",""
"45971094",""
"45974136",""
"45974533",""
"45980241",""
"45981533","1"
"45985310","5"
"45988566",""
"45988965","1"
"45993520",""
"45996726","3"
"45998610","0"
"45999123",""
"46001051",""
"46003128","1"
"46003881","1"
"46013514","4"
"46017435",""
"46025312",""
"46025666",""
"46029198","3"
"46030844",""
"46033133",""
"46035255",""
"46037110",""
"46042478","1"
"46043408",""
"46045481",""
"46047424",""
"46053000",""
"46055666",""
"46058720","1"
"46059907",""
"46063080","3"
"46063453",""
"46064333","2"
"46065743","1"
"46066453",""
"46069678",""
"46071462",""
"46073255",""
"46073633",""
"46073797",""
"46074136",""
"46074723",""
"46081424","3"
"46083712","3"
"46084050",""
"46084665",""
"46086940",""
"46087931","1"
"46089713","2"
"46090406",""
"46091052",""
"46096209",""
"46098454",""
"46098691","1"
"46099773",""
"46101537","1"
"46104857",""
"46113129",""
"46114777",""
"46116590",""
"46116970",""
"46119850","2"
"46121057",""
"46122208",""
"46124028","3"
"46125256",""
"46126972",""
"46132259",""
"46133243",""
"46137316",""
"46140553",""
"46145457",""
"46146393",""
"46150920",""
"46158022","1"
"46159697","1"
"46159880",""
"46160160",""
"46160578",""
"46161801",""
"46162627",""
"46164704",""
"46165575",""
"46172241",""
"46173962",""
"46174327",""
"46174518",""
"46176022",""
"46179346",""
"46179584",""
"46184827","1"
"46187680",""
"46190001",""
"46190058","3"
"46193878","0"
"46194676",""
"46195829","1"
"46196898","1"
"46202245","3"
"46202637",""
"46202685",""
"46204968",""
"46207908",""
"46209919","1"
"46210946","1"
"46211416","2"
"46216011",""
"46217024",""
"46217379",""
"46220563",""
"46220932",""
"46221969","0"
"46224171",""
"46225417",""
"46228270",""
"46231871","1"
"46232199",""
"46232331","1"
"46233859",""
"46236688",""
"46238103",""
"46240373",""
"46244541","3"
"46246289",""
"46253126",""
"46256600",""
"46263648","1"
"46268300","1"
"46273293","0"
"46274129",""
"46274504",""
"46276365",""
"46276780",""
"46283264","1"
"46286341","3"
"46288145",""
"46288414","1"
"46291365","1"
"46292879",""
"46296348",""
"46296972",""
"46297066",""
"46299197",""
"46301237",""
"46302894","1"
"46305118","3"
"46308469",""
"46311336",""
"46311970",""
"46312430","1"
"46315415",""
"46315919",""
"46318876",""
"46321086","3"
"46322489",""
"46323505","4"
"46326048",""
"46330855",""
"46333177",""
"46333945","4"
"46335741",""
"46336449",""
"46337062",""
"46339446",""
"46346144","0"
"46347412",""
"46349937",""
"46350407",""
"46354521",""
"46355308","3"
"46356762","1"
"46358226",""
"46359424",""
"46359918",""
"46360339",""
"46362236",""
"46362489","3"
"46363156","1"
"46363280",""
"46363583",""
"46368064",""
"46374418",""
"46377645",""
"46377708","1"
"46378744","3"
"46380018","2"
"46387195","2"
"46394405",""
"46397846","1"
"46399070",""
"46401909",""
"46403925",""
"46406148","1"
"46406717",""
"46407654",""
"46407680","1"
"46408720","1"
"46409006","2"
"46409685",""
"46411136",""
"46416541","2"
"46416721",""
"46420669","2"
"46421185","1"
"46421476","1"
"46426938",""
"46430909",""
"46432060",""
"46432271",""
"46433452","1"
"46436388","2"
"46436762","3"
"46437416",""
"46445260",""
"46445698",""
"46446456",""
"46446781",""
"46449349",""
"46449840",""
"46453050","2"
"46455811",""
"46457612",""
"46460405",""
"46470298",""
"46471465","2"
"46472356",""
"46472485",""
"46473348",""
"46476319",""
"46478267",""
"46483526",""
"46487045",""
"46488567",""
"46490343",""
"46493031","3"
"46498904",""
"46499772","1"
"46508003",""
"46508592","2"
"46514128",""
"46514979","2"
"46516957","3"
"46522986",""
"46524530",""
"46524811",""
"46526468",""
"46529633","1"
"46530400","1"
"46532454","6"
"46535028",""
"46536535","4"
"46540711",""
"46540889",""
"46542408",""
"46544652",""
"46545593",""
"46545948",""
"46546626","1"
"46547833","3"
"46548056",""
"46548426",""
"46551445",""
"46553850",""
"46556834",""
"46558248",""
"46559994",""
"46560455",""
"46562750",""
"46564555",""
"46565110",""
"46571335",""
"46571618","1"
"46574986",""
"46576266",""
"46576918","2"
"46577968","2"
"46578621",""
"46580459",""
"46580636","2"
"46581770",""
"46583046",""
"46586380","1"
"46591815",""
"46592290",""
"46598854",""
"46599618",""
"46600938",""
"46602683",""
"46603243",""
"46604160",""
"46608707",""
"46617593",""
"46618584",""
"46621924","4"
"46625183",""
"46626545",""
"46628867","2"
"46630300",""
"46639553","2"
"46639868",""
"46642553",""
"46642910",""
"46644306",""
"46646327",""
"46646413",""
"46647976",""
"46648706",""
"46648896",""
"46650466",""
"46650960",""
"46653400",""
"46653718","1"
"46656657",""
"46661964",""
"46662457","3"
"46663250",""
"46666810","1"
"46667585",""
"46669128",""
"46670532","1"
"46671183",""
"46672784",""
"46673919",""
"46676246",""
"46676891",""
"46684646",""
"46687564",""
"46688038",""
"46689593",""
"46691032","2"
"46691152",""
"46697288",""
"46702618",""
"46704729",""
"46705204","1"
"46709158",""
"46710087",""
"46716914",""
"46717387",""
"46721300",""
"46725285",""
"46725533","3"
"46726192",""
"46727637","1"
"46731819",""
"46732933",""
"46739110","2"
"46741037","1"
"46742598",""
"46743249",""
"46745105",""
"46752155",""
"46755099","1"
"46756706",""
"46759072",""
"46764414",""
"46764508",""
"46769210",""
"46771452",""
"46772120",""
"46775502",""
"46785447","3"
"46786858",""
"46787211","0"
"46789376",""
"46798258",""
"46803131","2"
"46803321","2"
"46806761",""
"46807765",""
"46809049",""
"46809528",""
"46809804",""
"46812752","2"
"46813675","3"
"46813897",""
"46818474",""
"46818580",""
"46823193","0"
"46823250","1"
"46825370","1"
"46826217",""
"46826855",""
"46827235",""
"46833171",""
"46833528",""
"46834259",""
"46834914",""
"46835158","4"
"46836614",""
"46837313",""
"46839301",""
"46839531",""
"46839792",""
"46840174","1"
"46840648",""
"46842993",""
"46845251",""
"46846710",""
"46847482",""
"46847669",""
"46847911",""
"46849610",""
"46849815",""
"46852476","7"
"46856154",""
"46859898",""
"46869295","1"
"46873102",""
"46874474",""
"46874584",""
"46875774",""
"46876832","0"
"46877211",""
"46883733",""
"46885530",""
"46889316","1"
"46891935","0"
"46892095",""
"46892421",""
"46896360",""
"46896396","2"
"46897709",""
"46901841",""
"46902073",""
"46903564","2"
"46904083",""
"46906342",""
"46906648",""
"46909148","1"
"46910590","1"
"46911525","2"
"46912231",""
"46912641",""
"46914380",""
"46914542",""
"46915299","3"
"46915982",""
"46916557",""
"46918701",""
"46923825",""
"46924049",""
"46932972","2"
"46934427","1"
"46934633",""
"46934914",""
"46935130",""
"46936469","1"
"46939625",""
"46942733",""
"46943995","1"
"46951940",""
"46952652",""
"46953884",""
"46953935",""
"46957501",""
"46957998",""
"46958515",""
"46958548","6"
"46959440",""
"46967851",""
"46968013","1"
"46971788","1"
"46972373",""
"46973010","1"
"46973037",""
"46974448","3"
"46976599",""
"46978175",""
"46980899",""
"46981395",""
"46981519","3"
"46986977","3"
"46987968",""
"46988077",""
"46993789",""
"46999332","0"
"47000259",""
"47001392",""
"47001699",""
"47001916",""
"47004690","3"
"47006260",""
"47007663","1"
"47012487",""
"47013852",""
"47018576",""
"47018917",""
"47019414",""
"47019826",""
"47021354","1"
"47021580",""
"47026215",""
"47027638",""
"47028583",""
"47028633",""
"47028770",""
"47029915",""
"47030910",""
"47037086",""
"47038701",""
"47040521",""
"47042106",""
"47045671",""
"47045748",""
"47048144",""
"47048588",""
"47048760",""
"47050104",""
"47053056",""
"47055080",""
"47061259",""
"47066716",""
"47068124",""
"47069639","1"
"47070446",""
"47072254","1"
"47073114",""
"47075673",""
"47076189","3"
"47076476",""
"47077061",""
"47077160","1"
"47078381","2"
"47079871","4"
"47081346",""
"47081964",""
"47085369",""
"47086304","3"
"47091593",""
"47092890","2"
"47094518","2"
"47094526",""
"47095599",""
"47096496",""
"47096556","1"
"47103148",""
"47103906",""
"47106387",""
"47108633","0"
"47109333",""
"47111086",""
"47111835",""
"47113828",""
"47114106",""
"47120492",""
"47121123",""
"47123892",""
"47130878",""
"47135046",""
"47137819",""
"47139111",""
"47142528",""
"47143485",""
"47143978","1"
"47144956",""
"47145179",""
"47146028","0"
"47149751",""
"47150641",""
"47150851","0"
"47151517","1"
"47152336",""
"47152475",""
"47153084",""
"47156229",""
"47159321","1"
"47159426",""
"47161402",""
"47163196",""
"47163829",""
"47169390",""
"47171926",""
"47175713","1"
"47177866",""
"47177924","0"
"47179808","1"
"47180621",""
"47181512",""
"47183265",""
"47186325",""
"47187396",""
"47191189",""
"47193434",""
"47194717",""
"47196519",""
"47197753","3"
"47200023",""
"47205622",""
"47212858",""
"47213010",""
"47214274",""
"47217762",""
"47218505",""
"47221998","1"
"47222984",""
"47224338",""
"47225319",""
"47239582","1"
"47242528",""
"47243228","3"
"47243430",""
"47245238","0"
"47248686",""
"47249823",""
"47250051",""
"47257410",""
"47258472",""
"47260189",""
"47261265",""
"47261604",""
"47262972","1"
"47263190",""
"47263422",""
"47265960",""
"47273465","4"
"47277458",""
"47281226",""
"47283853",""
"47284707",""
"47285384",""
"47288204",""
"47288725","1"
"47291382",""
"47292961",""
"47296240",""
"47296510",""
"47298079",""
"47299395",""
"47300298",""
"47300697",""
"47300920","2"
"47301060",""
"47303099","1"
"47304661",""
"47305050",""
"47306201",""
"47306557",""
"47307855","2"
"47308016",""
"47309060",""
"47310208","3"
"47312151",""
"47313892","3"
"47317246",""
"47318215",""
"47322304",""
"47323865",""
"47324337",""
"47325074",""
"47327677",""
"47329382",""
"47331589",""
"47332173",""
"47333199",""
"47335288",""
"47335507",""
"47336443",""
"47337422","0"
"47339559","0"
"47340774","1"
"47340829","1"
"47341745",""
"47342759",""
"47344249",""
"47345435",""
"47347037","2"
"47348260",""
"47352120",""
"47353953",""
"47355179",""
"47356168",""
"47357401",""
"47357751",""
"47358645",""
"47360382",""
"47361635",""
"47365432",""
"47368772",""
"47369605",""
"47370137",""
"47370473",""
"47371880",""
"47380716",""
"47386666",""
"47388967","0"
"47390097","2"
"47392372",""
"47392965","1"
"47396357",""
"47398545","1"
"47399562",""
"47400060",""
"47402228",""
"47407324",""
"47412758","1"
"47415121",""
"47415224",""
"47417276","1"
"47417559",""
"47417778",""
"47422025",""
"47427145","2"
"47428427","1"
"47428659",""
"47429132","1"
"47434350",""
"47434461","1"
"47434949",""
"47436011",""
"47438509",""
"47439617",""
"47439658",""
"47439818",""
"47440046",""
"47442318","3"
"47443121",""
"47444455",""
"47447484",""
"47449549",""
"47449804",""
"47450296",""
"47450431",""
"47450707",""
"47452493",""
"47455249",""
"47455636","1"
"47457169","1"
"47460242",""
"47460737",""
"47463129",""
"47464465",""
"47466008",""
"47468363","0"
"47469681",""
"47471750",""
"47475874",""
"47476000","3"
"47478734",""
"47482760","2"
"47484378","2"
"47484949",""
"47489803",""
"47494912",""
"47495440","3"
"47506517",""
"47512246",""
"47514749",""
"47518900",""
"47524672","0"
"47527638",""
"47530027",""
"47533061",""
"47533090",""
"47533198",""
"47537238",""
"47541635",""
"47545189",""
"47550013","1"
"47553104","2"
"47555873",""
"47557433","4"
"47558375",""
"47561839",""
"47563264","3"
"47568203","1"
"47568782","1"
"47570125","1"
"47574155","3"
"47574480","1"
"47579168",""
"47585633","1"
"47592025",""
"47592848",""
"47594665","4"
"47599591","1"
"47601421","0"
"47607545",""
"47609969","1"
"47611617",""
"47621742",""
"47624251",""
"47626724",""
"47627813",""
"47632098",""
"47632382",""
"47633672",""
"47637787",""
"47638950","6"
"47640719",""
"47643166",""
"47644685",""
"47646854",""
"47647338",""
"47652028",""
"47653799",""
"47654258",""
"47656876",""
"47663500",""
"47664768","2"
"47666932",""
"47674818","2"
"47675575",""
"47676904",""
"47679909",""
"47680813","1"
"47681646",""
"47684957","2"
"47685011",""
"47685753",""
"47688372","1"
"47689448",""
"47689567",""
"47691945",""
"47693464",""
"47696694","1"
"47699798",""
"47706460",""
"47710084",""
"47712484",""
"47713713",""
"47715362",""
"47715675",""
"47721505","1"
"47724359",""
"47726773",""
"47726844","1"
"47741553","1"
"47743860",""
"47744812",""
"47748774",""
"47754888",""
"47757453",""
"47759083","1"
"47763774","1"
"47764109","1"
"47767797",""
"47771952","1"
"47772632","1"
"47772984",""
"47773599",""
"47777264","1"
"47780936",""
"47782803",""
"47783448",""
"47783605",""
"47787044","1"
"47788450",""
"47788783","1"
"47789062",""
"47792295",""
"47792468",""
"47795003","1"
"47795504","0"
"47796201",""
"47806144",""
"47815295","0"
"47816938","3"
"47818788",""
"47819892",""
"47822037",""
"47822888","1"
"47826822",""
"47828805","1"
"47829961","0"
"47835112",""
"47836107",""
"47838841","8"
"47840013",""
"47840637",""
"47844363","1"
"47849244",""
"47849477",""
"47859437","3"
"47863493",""
"47866288",""
"47869562",""
"47873156",""
"47873224",""
"47874919",""
"47874974",""
"47882841",""
"47882944",""
"47883252",""
"47883976",""
"47892675",""
"47896470",""
"47898608",""
"47900334",""
"47901329","1"
"47901609","1"
"47902417","1"
"47905453",""
"47905905",""
"47908157",""
"47908462",""
"47909754",""
"47910898","1"
"47912667","1"
"47913735",""
"47916922",""
"47919396","1"
"47919885",""
"47920119","1"
"47920596","1"
"47920614",""
"47922371",""
"47923034","1"
"47924356",""
"47924816",""
"47925423",""
"47926849",""
"47927081",""
"47927516",""
"47930648",""
"47938915",""
"47939280","2"
"47939399",""
"47940189","1"
"47940894",""
"47941198",""
"47941227",""
"47944305",""
"47947766",""
"47947923","1"
"47951645",""
"47958884",""
"47964651",""
"47972707",""
"47974179",""
"47975884",""
"47977826",""
"47978656","1"
"47979585",""
"47982052",""
"47984381",""
"47987417",""
"47988245","0"
"47989617",""
"47991091",""
"47996660","1"
"48003620","1"
"48008230",""
"48013643","2"
"48014541",""
"48015552",""
"48016775",""
"48017662",""
"48019836","1"
"48024613","1"
"48030418",""
"48031202",""
"48033723",""
"48033868","1"
"48034103",""
"48041066","1"
"48045845",""
"48047155",""
"48047178",""
"48051788",""
"48056627",""
"48065355","1"
"48067300",""
"48075187",""
"48084965","1"
"48094412",""
"48094608",""
"48096831",""
"48099107","1"
"48102061",""
"48107157","2"
"48107965","1"
"48109791",""
"48111084","2"
"48111172",""
"48111240",""
"48115374",""
"48116984",""
"48118208",""
"48122174",""
"48128894",""
"48129414","1"
"48133255",""
"48134887",""
"48136015",""
"48136631",""
"48144699",""
"48150377",""
"48151079","0"
"48153177",""
"48154629",""
"48155330",""
"48157431",""
"48157926",""
"48161284",""
"48164510",""
"48166051",""
"48167241",""
"48168218","1"
"48168467",""
"48170923",""
"48177791",""
"48179224",""
"48183829",""
"48185570","6"
"48186618",""
"48187017",""
"48192406",""
"48197814",""
"48199144",""
"48204623",""
"48204886",""
"48208538","0"
"48208979",""
"48211494","1"
"48212210","2"
"48212640",""
"48213607",""
"48215502",""
"48217686","1"
"48231242",""
"48231685",""
"48231994",""
"48233262","1"
"48234024","2"
"48234136",""
"48240123",""
"48241755","3"
"48246805",""
"48248406",""
"48250442",""
"48253497",""
"48256034","1"
"48256117","1"
"48258441",""
"48259182",""
"48260731",""
"48262940",""
"48264136","1"
"48267080",""
"48269919",""
"48272768",""
"48273368","0"
"48275698",""
"48276942",""
"48280147",""
"48280947",""
"48284650","4"
"48284691",""
"48285453","0"
"48286109","1"
"48286222",""
"48286407","3"
"48289366",""
"48296313","1"
"48298650","1"
"48306302","4"
"48309124",""
"48317344","0"
"48319392","1"
"48319582",""
"48319736",""
"48319909",""
"48321605","2"
"48324393",""
"48324408",""
"48325491",""
"48327907",""
"48335006",""
"48337425",""
"48344661","1"
"48347993",""
"48348285",""
"48348581","1"
"48353144","1"
"48353718","1"
"48354120",""
"48358028",""
"48360123",""
"48360555",""
"48361621","0"
"48363817",""
"48363845",""
"48367162","1"
"48367257","1"
"48372583",""
"48376335","0"
"48376578",""
"48376813",""
"48378606",""
"48380798",""
"48381294",""
"48382097",""
"48387272",""
"48392075","3"
"48393282",""
"48393598",""
"48394584",""
"48395249",""
"48395523",""
"48396899",""
"48398689",""
"48399622",""
"48400808",""
"48401320",""
"48402128","1"
"48402442",""
"48409837",""
"48411107",""
"48413263",""
"48413693",""
"48415535",""
"48416214",""
"48417338","2"
"48420307",""
"48420471",""
"48424648",""
"48424801","2"
"48424820","0"
"48426650",""
"48428287","1"
"48431604",""
"48433357",""
"48434056","2"
"48437158",""
"48439029","1"
"48439278","2"
"48440338",""
"48440386",""
"48442804",""
"48443615",""
"48446708","24"
"48452244",""
"48453601",""
"48454633",""
"48455830","1"
"48456406",""
"48459711",""
"48460562","1"
"48465004",""
"48473031",""
"48473727","0"
"48475809",""
"48476414",""
"48486617","1"
"48491628",""
"48493080",""
"48495833",""
"48496570",""
"48500408",""
"48500683","1"
"48504315","1"
"48504865",""
"48506026",""
"48510313",""
"48510902","2"
"48511274",""
"48511350",""
"48512570","0"
"48513501","1"
"48518073","0"
"48520340",""
"48521553",""
"48521776",""
"48521925","2"
"48522549",""
"48523746",""
"48525222",""
"48525683",""
"48528056",""
"48528514","2"
"48528782",""
"48529738",""
"48530316",""
"48535514","0"
"48537341","1"
"48539677","1"
"48541031",""
"48541390",""
"48543362",""
"48545069",""
"48548394",""
"48552120",""
"48552294",""
"48555565",""
"48556619","1"
"48557606",""
"48557903",""
"48560846",""
"48567850",""
"48574748",""
"48575994","1"
"48576142",""
"48576464","1"
"48577861",""
"48580270",""
"48580937",""
"48582738",""
"48582786",""
"48583907",""
"48587381",""
"48593403",""
"48595104",""
"48596756",""
"48599200",""
"48599378","2"
"48601071","1"
"48601521",""
"48607181","2"
"48608523",""
"48608855",""
"48609988",""
"48610798","3"
"48611792",""
"48615228",""
"48619447",""
"48621383",""
"48624282",""
"48627203",""
"48628238",""
"48630448",""
"48632497",""
"48632828","2"
"48634633",""
"48637713",""
"48638959",""
"48641250",""
"48651056",""
"48654932",""
"48655337",""
"48656504",""
"48658386",""
"48659446","1"
"48660083",""
"48660523","1"
"48660820",""
"48664624",""
"48665701",""
"48666846","1"
"48670199",""
"48671782",""
"48672233",""
"48672724",""
"48674198",""
"48674646",""
"48675054",""
"48675516",""
"48679777",""
"48682003",""
"48683545","1"
"48687694",""
"48688140","1"
"48689339",""
"48690495","0"
"48698725","1"
"48702140","1"
"48704100",""
"48704212",""
"48705716",""
"48706696",""
"48709703",""
"48720624","1"
"48722128",""
"48722993",""
"48725162",""
"48726323",""
"48726792",""
"48732662",""
"48733814","1"
"48736788",""
"48744940",""
"48746245","1"
"48748161",""
"48748866",""
"48749397",""
"48750107",""
"48750257","1"
"48750417","2"
"48750433","1"
"48759639","1"
"48762780",""
"48766528","1"
"48767183",""
"48769011",""
"48769454",""
"48779562",""
"48780583","1"
"48780990",""
"48783809",""
"48784828","0"
"48785679",""
"48786291",""
"48786813","0"
"48788710",""
"48790361",""
"48795068",""
"48795643",""
"48799395",""
"48800500",""
"48802735",""
"48804402","1"
"48806067","1"
"48807194",""
"48809479",""
"48809808",""
"48810688","2"
"48811442",""
"48812689",""
"48813466",""
"48814517",""
"48814959",""
"48816828",""
"48820306","1"
"48822540",""
"48824892",""
"48826174",""
"48826974",""
"48828926","0"
"48830009",""
"48830368",""
"48830765",""
"48831935",""
"48833858",""
"48837557",""
"48842233","4"
"48844745",""
"48847239",""
"48849215",""
"48849638",""
"48851992",""
"48852948",""
"48854004",""
"48855364",""
"48858296",""
"48859093",""
"48859501","1"
"48861006",""
"48861737","1"
"48862357",""
"48863123",""
"48866127",""
"48868789",""
"48870911",""
"48875435","1"
"48876339","2"
"48876839",""
"48879659",""
"48881448","1"
"48883533","1"
"48888981",""
"48889398","2"
"48890462","1"
"48896395",""
"48897972","1"
"48898222",""
"48900864",""
"48902706",""
"48909219",""
"48911311",""
"48913159",""
"48915983",""
"48924012","1"
"48926480","2"
"48930062",""
"48930224",""
"48932869",""
"48934210",""
"48934803",""
"48935134",""
"48937009",""
"48939063",""
"48942109",""
"48942262","1"
"48946212","1"
"48947765",""
"48948600",""
"48949254",""
"48949353",""
"48962653","1"
"48970415",""
"48971776",""
"48974382",""
"48977298","3"
"48978184","1"
"48978528",""
"48979594",""
"48982911",""
"48986902","1"
"48989024",""
"48990286",""
"48992274","1"
"48993560",""
"48996193",""
"48998081",""
"49000382","0"
"49000796",""
"49001154",""
"49005193",""
"49006734",""
"49007428","1"
"49008214",""
"49011069",""
"49011334",""
"49012958",""
"49016893",""
"49018840",""
"49019823",""
"49022335",""
"49023136",""
"49023828",""
"49027523",""
"49033409","1"
"49034079",""
"49037574",""
"49037706",""
"49039898",""
"49043669",""
"49045103",""
"49047805",""
"49050562",""
"49051912",""
"49052836",""
"49053121",""
"49053537",""
"49053761",""
"49054169",""
"49058314",""
"49063545",""
"49065546",""
"49068768","1"
"49074262","1"
"49077401",""
"49077876",""
"49079406","1"
"49081138","1"
"49081285",""
"49083765",""
"49087006","1"
"49087619",""
"49090060",""
"49092065",""
"49092986",""
"49094966",""
"49096434",""
"49097220",""
"49097345",""
"49097716","2"
"49099610","0"
"49099670",""
"49101647",""
"49102277",""
"49103786",""
"49106119",""
"49108705",""
"49111111",""
"49112385","1"
"49116568","1"
"49116767",""
"49121916",""
"49122324",""
"49125075","1"
"49125671","1"
"49130399",""
"49131172",""
"49131495",""
"49134373","1"
"49136112",""
"49140772",""
"49141687",""
"49142975",""
"49150219","4"
"49153633",""
"49154424",""
"49156926",""
"49158734","1"
"49159075","3"
"49167956",""
"49176390","2"
"49180232",""
"49186237",""
"49190986",""
"49191002",""
"49192618",""
"49192816","1"
"49197716",""
"49197826",""
"49198887",""
"49200259","1"
"49201637",""
"49204787","3"
"49215467",""
"49216459",""
"49217500",""
"49220152",""
"49222370",""
"49222739",""
"49223627",""
"49223894",""
"49227896","2"
"49228671",""
"49232215",""
"49233375",""
"49236575",""
"49236707","3"
"49237042",""
"49241384","4"
"49242381",""
"49247397","0"
"49250261","0"
"49253574",""
"49254582",""
"49254859",""
"49255629",""
"49257952",""
"49261053","1"
"49261814",""
"49264441",""
"49265837","1"
"49267587",""
"49270718",""
"49274172",""
"49274584","0"
"49276532","1"
"49284103",""
"49285178",""
"49288033",""
"49293964",""
"49294757",""
"49295327",""
"49295726",""
"49295974","1"
"49296908","1"
"49300093",""
"49300975",""
"49301607",""
"49302733",""
"49305434","2"
"49305616",""
"49310022",""
"49310864","0"
"49311417",""
"49317056","1"
"49317741",""
"49318223",""
"49320100",""
"49320516",""
"49324227",""
"49324696",""
"49325692",""
"49328317","1"
"49330085",""
"49330180",""
"49334095",""
"49341277",""
"49345623",""
"49346949",""
"49347029",""
"49348551","2"
"49349001","1"
"49354177",""
"49356093",""
"49356873",""
"49356902",""
"49359970",""
"49363168","1"
"49364039",""
"49365549",""
"49368146","1"
"49368594",""
"49369541",""
"49373299","1"
"49373385","2"
"49373815",""
"49376836",""
"49380037","0"
"49381558",""
"49382554",""
"49384232","1"
"49384768",""
"49385320",""
"49396769","1"
"49398704",""
"49400122",""
"49405290","1"
"49405702","1"
"49410575","1"
"49410870","0"
"49410913",""
"49411517",""
"49413152",""
"49414469","1"
"49417396",""
"49419010",""
"49421289",""
"49426125",""
"49426844","3"
"49428086","1"
"49428170",""
"49429574",""
"49431301",""
"49432708","1"
"49435812",""
"49437595",""
"49438626",""
"49441393",""
"49442687",""
"49443127",""
"49446890",""
"49448371",""
"49450289",""
"49452793","1"
"49453758",""
"49459811",""
"49459871",""
"49463553","1"
"49467076",""
"49468076",""
"49470312",""
"49476116","0"
"49476821","1"
"49478388",""
"49478715",""
"49480429",""
"49483670",""
"49483724",""
"49490421",""
"49491210","1"
"49491243",""
"49494164",""
"49497076",""
"49499316","1"
"49500466",""
"49501986",""
"49503348","2"
"49504830",""
"49505502","3"
"49515690",""
"49518414",""
"49523257",""
"49523603",""
"49527443",""
"49529423",""
"49530364",""
"49532144","2"
"49534050",""
"49536110",""
"49536443",""
"49543394",""
"49543476","1"
"49544399",""
"49544663","0"
"49544982",""
"49549698",""
"49551557",""
"49553115","0"
"49553748",""
"49560010",""
"49564299",""
"49565246",""
"49568553",""
"49572540","0"
