language,title,tags,link,label,summary
perl,fqdn xcatd certif subjectaltnam,pr,https://github.com/xcat2/xcat-core/issues/754,Review,Adding security consideration
perl,clarif document keepassxc entri protect,issue,https://github.com/asbru-cm/asbru-cm/issues/565,"API Usage, Conceptual",Wants to understand functionality
perl,add operabas otherdatabas whitelist,pr,https://github.com/metabrainz/musicbrainz-server/issues/542,"Update, Review",Cleaning code
perl,insecur eval perlio,issue,https://github.com/Perl/perl5/issues/13168,Review,Discussing security considerations
perl,inreleas follow signatur invalid keyexpir,issue,https://github.com/openxpki/openxpki/issues/646,API Change,Expiration
perl,fail authent use symbol,issue,https://github.com/RexOps/Rex/issues/517,Errors,Identified bug
perl,ascii charact use password,issue,https://github.com/yuki-kimoto/gitprep/issues/20,Update,Feature request
perl,famili zone firewal sso support,pr,https://github.com/inverse-inc/packetfence/issues/4606,"Update, API Usage",Integrating a component
perl,bmcdiscov bmc password expir,pr,https://github.com/xcat2/xcat-core/issues/6524,API Change,Expiration
perl,bot request password chang,issue,https://github.com/andk/pause/issues/300,Review,Discussing security considerations
perl,utf decod turn undef defin,issue,https://github.com/Perl/perl5/issues/12475,Errors,Identified vulnerability
perl,json request bodi contain calc z valu mod secur captur,issue,https://github.com/SpiderLabs/owasp-modsecurity-crs/issues/1606,Errors,Identified bug
perl,bug fix session hijack,pr,https://github.com/SpiderLabs/owasp-modsecurity-crs/issues/8,Fix,Bug fix
perl,add firedr media emb whitelist,issue,https://github.com/dreamwidth/dw-free/issues/828,Update,Adds functionality
perl,sourceforg bug ubuntu pre script execut provis cn,issue,https://github.com/xcat2/xcat-core/issues/10,Errors,Identified bug
perl,warn userha user name password user login lock,issue,https://github.com/major/MySQLTuner-perl/issues/102,"Discrepancy, Update",Feature request
perl,tlsv option cipher list seclevel,issue,https://github.com/adrienverge/openfortivpn/issues/687,"API Change, Discrepancy",Version issue
perl,featur request renam folder backend nom backend sha,issue,https://github.com/tadzik/rakudobrew/issues/41,Update,Feature request
perl,jag core param hash unsaf,pr,https://github.com/zentyal/zentyal/issues/83,Errors,Identified vulnerability
perl,set tls privat key tls certif per node effect,issue,https://github.com/munin-monitoring/munin/issues/1179,Errors,Identified bug
perl,switch type aruba login privileg mode radiu repli use incorrect vsa,issue,https://github.com/inverse-inc/packetfence/issues/5223,Errors,Identified bug
perl,dmidecod warn osx,issue,https://github.com/fusioninventory/fusioninventory-agent/issues/711,API Change,Version issue
perl,correct session fixat detect login,issue,https://github.com/SpiderLabs/owasp-modsecurity-crs/issues/481,Review,Discussing security considerations
perl,default usernam password passwd tabl openbmc,pr,https://github.com/xcat2/xcat-core/issues/2695,Update,Adds functionality
perl,password lost reset password option login popup,issue,https://github.com/NixOS/hydra/issues/157,Update,Feature request
perl,alway hide cleartext password vv output,pr,https://github.com/adrienverge/openfortivpn/issues/535,Discrepancy,Incorrect behaviour
perl,spam adam,issue,https://github.com/andk/pause/issues/301,Update,Adds functionality
perl,box strang behaviour call set credenti,issue,https://github.com/RexOps/Rex/issues/157,Discrepancy,Unexpected behaviour
perl,add sshcipher option,pr,https://github.com/jimsalterjrs/sanoid/issues/96,Review,Updating to better practice
perl,pf admin display wrong password login,issue,https://github.com/inverse-inc/packetfence/issues/2191,Discrepancy,Unexpected behaviour
perl,encrypt custom packet key,issue,https://github.com/OpenKore/openkore/issues/474,API Usage,Usage question
perl,secur session cooki test,pr,https://github.com/mojolicious/mojo/issues/67,Update,Adds functionality
perl,increas cooki size,issue,https://github.com/adrienverge/openfortivpn/issues/171,Errors,Identified bug
perl,op crypt fail fip mode,issue,https://github.com/Perl/perl5/issues/13715,Errors,Identified bug
perl,chang default password cumulu switch,issue,https://github.com/xcat2/xcat-core/issues/3743,Review,Discussing security considerations
perl,send raw packet login possibl,issue,https://github.com/OpenKore/openkore/issues/99,API Usage,Usage question
perl,ad entir modsecur bad robot data affect,issue,https://github.com/SpiderLabs/owasp-modsecurity-crs/issues/170,Discrepancy,Unexpected behaviour
perl,featur session cooki site,pr,https://github.com/PerlDancer/Dancer2/issues/1548,Update,Adds functionality
perl,password avoid ambigu charact gener pronounc password,issue,https://github.com/duckduckgo/zeroclickinfo-goodies/issues/4456,Update,Feature request
perl,bin rt print password prompt stderr,pr,https://github.com/bestpractical/rt/issues/275,Update,Feature request
perl,public key still login work lock user,issue,https://github.com/AndriiGrytsenko/openssh-ldap-publickey/issues/14,API Usage,Usage question
perl,password gener name argument dictionari file,issue,https://github.com/bbusschots/hsxkpasswd/issues/38,"Discrepancy, Errors",Usage confusion
perl,incorrect warn filehandl stdin reopen testfil output decod form line,issue,https://github.com/Perl/perl5/issues/6770,Errors,Identified bug
perl,invalid argument tunnel multipl host,issue,https://github.com/ryancdotorg/ssh-chain/issues/1,Errors,Identified bug
perl,http certif,issue,https://github.com/davisjam/vuln-regex-detector/issues/17,Review,Discussing security considerations
perl,migrat exist privat key new openssh format,issue,https://github.com/dolmen/github-keygen/issues/42,API Change,Update Issue
perl,json encod utf flag scalar string,pr,https://github.com/mojolicious/mojo/issues/1173,Review,Updating to better practice
perl,token length except hashcat,issue,https://github.com/philsmd/7z2hashcat/issues/27,"Discrepancy, Errors",Unexpected error
perl,issu xss open redirect wwsympa,pr,https://github.com/sympa-community/sympa/issues/411,Fix,Bug fix
perl,use http request object caus cooki duplic,issue,https://github.com/libwww-perl/libwww-perl/issues/5,Discrepancy,Unexpected behaviour
perl,add usernam match oauth sourc rule,pr,https://github.com/inverse-inc/packetfence/issues/185,Review,Updating to better practice
perl,unicod author data doubl encod,issue,https://github.com/rjbs/Dist-Zilla/issues/211,Errors,Identified bug
perl,project p paramet properli valid,issue,https://github.com/broquaint/Gitalist/issues/12,Errors,Identified vulnerability
perl,fix apach ssl config,pr,https://github.com/inverse-inc/packetfence/issues/164,Review,Updating to better practice
perl,xdsh read credenti passwd tabl ibswitch,pr,https://github.com/xcat2/xcat-core/issues/2445,Fix,Bug fix
perl,sql fals neg filter bypass,issue,https://github.com/SpiderLabs/owasp-modsecurity-crs/issues/206,Errors,Identified bug
perl,configur save wrong hash type,issue,https://github.com/inverse-inc/packetfence/issues/454,Errors,Identified bug
perl,get error let encrypt updat cpanel latest version,issue,https://github.com/Prajithp/letsencrypt-cpanel/issues/117,"Discrepancy, Errors",Unexpected error
perl,fix openva integr,pr,https://github.com/inverse-inc/packetfence/issues/3814,Fix,Bug fix
perl,http ssl certif configur apach intermedi certif,issue,https://github.com/inverse-inc/packetfence/issues/5053,Update,Missing functionality
perl,new valid trigger phone field design properli,issue,https://github.com/microsoft/ALAppExtensions/issues/253,Errors,Identified bug
perl,option openssl direct usag crypto oper,issue,https://github.com/mrash/fwknop/issues/36,Update,Feature request
perl,cooki cooki keyword default,pr,https://github.com/PerlDancer/Dancer2/issues/1362,Review,Updating to better practice
perl,disabl certif check github download,pr,https://github.com/gugod/App-perlbrew/issues/380,Fix,Bug fix
perl,upload file duplic treehash,issue,https://github.com/vsespb/mt-aws-glacier/issues/84,API Usage,Usage question
go,add aead encrypt transform store secret encrypt rest,pr,https://github.com/kubernetes/kubernetes/issues/41939,Update,Adds functionality
go,curl insecur return ingress fake certif,issue,https://github.com/kubernetes/ingress-nginx/issues/2130,Discrepancy,Unexpected behaviour
go,unabl creat new connect tunnel,issue,https://github.com/olivere/elastic/issues/1052,Errors,Identified bug
go,hash,issue,https://github.com/cyfdecyf/cow/issues/302,"API Usage, Discrepancy",Usage confusion
go,circleci chang docker login command,issue,https://github.com/aquasecurity/trivy/issues/457,Review,Updating to better practice
go,unabl case insensit usernam harbor extern auth,issue,https://github.com/goharbor/harbor/issues/9466,Discrepancy,Incorrect behaviour
go,dnssec pihol activ dnscrypt,issue,https://github.com/DNSCrypt/dnscrypt-proxy/issues/814,API Usage,Usage question
go,rc tls go open cert pem file directori,issue,https://github.com/ginuerzh/gost/issues/38,Errors,Doesn't understand error
go,html encod issu comment,issue,https://github.com/gogs/gogs/issues/1709,Discrepancy,Unexpected behaviour
go,fix certif rotat threshold add jitter,pr,https://github.com/kubernetes/kubernetes/issues/42498,Fix,Bug fix
go,session fix user usernam contain auth error,pr,https://github.com/pingcap/tidb/issues/3749,Fix,Bug fix
go,unabl decod key mac,issue,https://github.com/keybase/client/issues/20380,Errors,Identified bug
go,backend encrypt broken,issue,https://github.com/gruntwork-io/terragrunt/issues/179,Errors,Identified bug
go,dao implement docker cli password,issue,https://github.com/goharbor/harbor/issues/7121,Update,Adds functionality
go,docker registri token sign untrust key,issue,https://github.com/docker/distribution/issues/2880,"API Usage, Discrepancy",Usage confusion
go,valid webhook valid nginx ingress kubernet io annot key invalid format,issue,https://github.com/kubernetes/ingress-nginx/issues/5738,Errors,Identified bug
go,improv certif gener exampl ad reason expir,pr,https://github.com/elastic/logstash-forwarder/issues/462,Review,Adds documentation
go,x crypto pkc incorrect result use pbkdf sha hash function,issue,https://github.com/golang/go/issues/22163,Discrepancy,Incorrect behaviour
go,provid api system admin manag system level vulner whitelist,issue,https://github.com/goharbor/harbor/issues/8061,Update,Adds functionality
go,document thread safeti plugin,issue,https://github.com/mozilla-services/heka/issues/1262,"API Usage, Conceptual",Wants to understand functionality
go,support vscode builtin github authent,issue,https://github.com/cli/cli/issues/1074,Update,Feature request
go,host version dosn trust certif krebsonsecur com,issue,https://github.com/miniflux/miniflux/issues/265,Discrepancy,Virus flagging
go,authent failur correct password,issue,https://github.com/github/hub/issues/501,"Discrepancy, Errors",Unexpected error
go,support ldap authent via code host authent,issue,https://github.com/sourcegraph/sourcegraph/issues/1001,"Update, Review",Adding security consideration
go,continu fuzz,issue,https://github.com/loadimpact/k6/issues/1135,Review,Discussing security considerations
go,eks x certif sign unknown author,issue,https://github.com/kubernetes-sigs/metrics-server/issues/494,"Discrepancy, Errors",Unexpected error
go,wire advanc audit asset oauth api server,pr,https://github.com/openshift/origin/issues/16567,Fix,Missing functionality
go,question mixer custom servic authent,issue,https://github.com/istio/istio/issues/9141,API Usage,Usage question
go,improv link speed fingerprint error report,pr,https://github.com/hashicorp/nomad/issues/139,Review,Improving functionality
go,snmp plugin behavior upon checksum error,issue,https://github.com/influxdata/telegraf/issues/2152,"Review, Discrepancy",Discussing security considerations
go,circl ci push tag imag sso dev,pr,https://github.com/buzzfeed/sso/issues/46,Update,Adds functionality
go,ssh unexpectedli close ss ip,issue,https://github.com/xtaci/kcptun/issues/257,Discrepancy,Unexpected behaviour
go,script releas add sha sum summari releas asset,pr,https://github.com/etcd-io/etcd/issues/11087,Update,Adds functionality
go,mac work fine password alway request client certif,issue,https://github.com/FiloSottile/mkcert/issues/157,API Usage,Usage question
go,combin allow fals publickeynam ssh config open port access world public nodegroup sg,issue,https://github.com/weaveworks/eksctl/issues/1089,Errors,Identified bug
go,cli ui creat safeti rail deploy,issue,https://github.com/cockroachdb/cockroach/issues/12157,Review,Updating to better practice
go,registerdi safe call multipl goroutin,issue,https://github.com/go-sql-driver/mysql/issues/772,Errors,Identified bug
go,rke error remot error tls bad certif,issue,https://github.com/rancher/rke/issues/847,"Errors, Discrepancy",Unexpected error
go,sidecar annot inject enabl namespac inject disabl sidecar inject,issue,https://github.com/istio/istio/issues/15619,Discrepancy,Unexpected behaviour
go,fix leak connect integr test,pr,https://github.com/moby/moby/issues/30077,Fix,Bug fix
go,doc improv entrypoint whitelist v,pr,https://github.com/containous/traefik/issues/6571,Update,Adds functionality
go,abc plugin sandbox linux amd,pr,https://github.com/mattermost/mattermost-server/issues/8068,Update,Adds functionality
go,featur request allow set trust ssh ca cloud config yaml,issue,https://github.com/rancher/os/issues/637,Update,Feature request
go,error login remot docker registri use minishift docker env,issue,https://github.com/minishift/minishift/issues/1441,Errors,Identified bug
go,someon help solv probelm git commit err error hack lib etcd sh,issue,https://github.com/kubernetes/kubernetes/issues/31338,"Discrepancy, Errors",Doesn't understand error
go,net tls config servernam ignor line net transport go,issue,https://github.com/golang/go/issues/5829,Discrepancy,Unexpected behaviour
go,fix handl decrypt error audit,pr,https://github.com/gopasspw/gopass/issues/249,Fix,Bug fix
go,consolid hack script directori,pr,https://github.com/knative/serving/issues/454,Review,Cleaning code
go,issu login use window client,issue,https://github.com/keybase/client/issues/4024,Discrepancy,Unexpected behaviour
go,bug report metanod leak memori,issue,https://github.com/chubaofs/chubaofs/issues/333,Errors,Identified bug
go,window password paragraph charact problem,issue,https://github.com/restic/restic/issues/1738,Errors,Identified bug
go,js need comput union type decod,pr,https://github.com/attic-labs/noms/issues/1523,Review,Cleaning code
go,ca delet old node premis k cluster ignor autosc rule instanc protect,issue,https://github.com/kubernetes/autoscaler/issues/3220,Discrepancy,Usage confusion
go,ms ad login group empti question,issue,https://github.com/dexidp/dex/issues/1651,Discrepancy,Usage confusion
go,creat rolebind ldap group subject grant member permiss role,issue,https://github.com/rancher/rancher/issues/12204,Discrepancy,Incorrect behaviour
go,fix url pars logic norman allow login request work port,issue,https://github.com/rancher/rancher/issues/26434,Errors,Identified bug
go,fix error creat root aws credenti nonexist directori,pr,https://github.com/mlabouardy/komiser/issues/82,Fix,Bug fix
go,azur authent avail offici terraform docker imag,issue,https://github.com/terraform-providers/terraform-provider-azurerm/issues/3781,API Usage,Usage question
go,crypto combinedmult speedup secp k verif,issue,https://github.com/tendermint/tendermint/issues/2290,Review,Improving functionality
go,roachtest kv encrypt fals node fail,issue,https://github.com/cockroachdb/cockroach/issues/31578,Errors,Identified bug
go,u f login broken,issue,https://github.com/gravitational/teleport/issues/842,Errors,Identified bug
go,forc null termin tf filenam avoid buffer overflow,pr,https://github.com/hpcng/singularity/issues/1048,Fix,Bug fix
go,json transmit untrust inbox core,pr,https://github.com/keybase/client/issues/8121,Review,Improving functionality
go,tls,issue,https://github.com/Dreamacro/clash/issues/487,Errors,Identified bug
go,registri fail start certif file encod utf bom,issue,https://github.com/docker/distribution/issues/3179,Errors,Identified bug
go,fix race condit start salt minion salt master,pr,https://github.com/kubernetes/kubernetes/issues/1775,Fix,Bug fix
go,expos cooki path configur paramet,pr,https://github.com/oauth2-proxy/oauth2-proxy/issues/122,Update,Adds functionality
go,specifi algorithm cipher suit,pr,https://github.com/google/trillian/issues/699,Update,Adds functionality
typescript,simplifi default sign,issue,https://github.com/EOSIO/eosjs/issues/17,Review,Refactor
typescript,fix exampl field valid readm md,pr,https://github.com/formik/formik/issues/482,Fix,Bug fix
typescript,page user name search access,issue,https://github.com/syuilo/misskey/issues/1310,Errors,Identified bug
typescript,bower compon automat ad asset,issue,https://github.com/linnovate/mean/issues/928,Update,Feature request
typescript,allow embed crc md checksum filenam check calcul checksum,issue,https://github.com/balena-io/etcher/issues/1113,"Update, Conceptual",Wants to understand functionality
typescript,add strict option fail build error danger report,pr,https://github.com/danger/danger-js/issues/847,Update,Adds functionality
typescript,test valid content flash state object,pr,https://github.com/balena-io/etcher/issues/526,Review,Adding tests
typescript,remov usernam submodul,pr,https://github.com/cucumber/cucumber-js/issues/30,Review,Cleaning code
typescript,applic integr insur,issue,https://github.com/wireapp/wire-desktop/issues/115,"Review, Conceptual",Discussing security considerations
typescript,contribut redirect previous save url login authent,issue,https://github.com/ngx-rocket/generator-ngx-rocket/issues/388,Update,Adds functionality
typescript,integr app servic creation sandbox subscript learn modul,issue,https://github.com/microsoft/WebTemplateStudio/issues/1207,Update,Adds functionality
typescript,improv set sync flow authent,issue,https://github.com/microsoft/vscode/issues/94766,"Update, Review",Improving functionality
typescript,raddataform password field present word suggest,issue,https://github.com/NativeScript/NativeScript/issues/5507,Discrepancy,Incorrect behaviour
typescript,add changelog md entri revert usag crypto,pr,https://github.com/firebase/firebase-js-sdk/issues/2873,Update,Adds documentation
typescript,authent bypass auth requir certain url,issue,https://github.com/aws-amplify/amplify-js/issues/4726,API Usage,Usage question
typescript,make azur login entri point discover,issue,https://github.com/microsoft/azuredatastudio/issues/2961,Update,Feature request
typescript,scheme oauth,pr,https://github.com/nuxt-community/auth-module/issues/74,Update,Adds functionality
typescript,passportstrategi default field valu usernam password field exampl email password,issue,https://github.com/nestjs/nest/issues/4918,API Usage,Usage question
typescript,secur vulner,issue,https://github.com/ParabolInc/parabol/issues/2624,Errors,Identified vulnerability
typescript,add cookiejar option,pr,https://github.com/sindresorhus/got/issues/596,Update,Adds functionality
typescript,fix server node nlp servic secur vulner artp,pr,https://github.com/AdaptiveConsulting/ReactiveTraderCloud/issues/1323,"Fix, API Change",Version update
typescript,allow administr chang user password,issue,https://github.com/Chocobozzz/PeerTube/issues/517,Update,Feature request
typescript,favour formattedmessag injectintl,issue,https://github.com/este/este/issues/943,Review,Refactor
typescript,kibana login enabl xpack secur server basepath time,issue,https://github.com/elastic/kibana/issues/46594,Discrepancy,Unexpected behaviour
typescript,allow oauth authent minim userinfo,issue,https://github.com/grafana/grafana/issues/13141,Update,Feature request
typescript,enter submit signin form focu password field,issue,https://github.com/aws-amplify/amplify-js/issues/1019,Discrepancy,Incorrect behaviour
typescript,extern tile server requir authent,issue,https://github.com/elastic/kibana/issues/15344,"Update, API Usage",Integrating a component
typescript,toggl cooki storag,issue,https://github.com/puppeteer/puppeteer/issues/1632,Update,Feature request
typescript,fix fluctuat broadhash consensu,issue,https://github.com/LiskHQ/lisk-sdk/issues/319,Errors,Identified bug
typescript,refactor notelist alreadi assign list iter,pr,https://github.com/Automattic/simplenote-electron/issues/1808,Review,Refactor
typescript,mac login error,issue,https://github.com/LeetCode-OpenSource/vscode-leetcode/issues/136,Errors,Identifed bug
typescript,ubuntu server configur authent issu without ssl attach,issue,https://github.com/tlaverdure/laravel-echo-server/issues/468,Discrepancy,Unexpected behaviour
typescript,dispatch signedin custom ui authent,issue,https://github.com/aws-amplify/amplify-js/issues/2683,API Usage,Usage question
typescript,use firebas ionic rc navig issu firebas auth signinwithemailandpassword email password,issue,https://github.com/ionic-team/ionic/issues/8450,"API Usage, Discrepancy",Unexpected behaviour
typescript,sso autologin work,issue,https://github.com/spring-guides/tut-spring-security-and-angular-js/issues/24,"API Usage, Discrepancy",Usage confusion
typescript,provid server ssl clientauthent set kibana,issue,https://github.com/elastic/kibana/issues/15835,Update,Feature request
typescript,feat oauth scheme session base secur frontend backend,pr,https://github.com/nuxt-community/auth-module/issues/488,Update,Feature request
typescript,delet folder delet password default least prompt user,issue,https://github.com/bitwarden/browser/issues/462,"Update, Review",Feature request
typescript,v run electron forg project sharp packag,issue,https://github.com/electron-userland/electron-forge/issues/1058,"API Usage, Errors",Issue integrating a component
typescript,ios error evalu injectedjavascript possibl due unsupport return type simul phone,issue,https://github.com/react-native-community/react-native-webview/issues/269,Errors,Identified bug
typescript,make nugetauthent task instal netfx credenti provid linux,pr,https://github.com/microsoft/azure-pipelines-tasks/issues/12525,Fix,Missing functionality
typescript,wip remov sandbox extens,pr,https://github.com/mozilla/shumway/issues/516,Review,Cleaning code
typescript,fail test x pack space api integr test space x pack test space api integr space api ts space api without secur access space default hook,issue,https://github.com/elastic/kibana/issues/32867,Errors,Identified bug
typescript,first scenario authent order minim authent,issue,https://github.com/strongloop/loopback-next/issues/1998,"Review, Conceptual",Discussing security considerations
typescript,loopback authent pass role loopback author thu get everytim,issue,https://github.com/strongloop/loopback-next/issues/5603,Errors,Identified bug
typescript,xss login form,issue,https://github.com/cdr/code-server/issues/1379,Errors,Identified bug
typescript,deno typescript asset outsid crate,pr,https://github.com/denoland/deno/issues/3739,Errors,Identified bug
typescript,event click outsid recaptcha,issue,https://github.com/firebase/firebase-js-sdk/issues/2636,Update,Feature request
typescript,script lang fetch enabl lang health check,issue,https://github.com/elastic/kibana/issues/12453,Update,Feature request
typescript,document authent set,pr,https://github.com/elastic/kibana/issues/69284,Update,Adds functionality
typescript,tinymc nonedit plugin encod content,issue,https://github.com/tinymce/tinymce/issues/2529,Review,Discussing security considerations
typescript,chore remov asset dir,pr,https://github.com/angular/angular-cli/issues/319,Review,Refactor
typescript,dep deprecationwarn crypto default encod deprec,issue,https://github.com/textlint/textlint/issues/620,"API Change, Errors",Expiration
typescript,git show commit short hash instead head detach,issue,https://github.com/eclipse-theia/theia/issues/3229,Update,Feature request
typescript,updat npm run avoid potenti exploit,pr,https://github.com/firebase/firebase-js-sdk/issues/1406,Fix,Bug fix
typescript,fix gradl wrapper updat checksum,pr,https://github.com/renovatebot/renovate/issues/6162,Fix,Bug fix
typescript,featur add author author function perform return promis render promiserend compon add,pr,https://github.com/ant-design/ant-design-pro/issues/1641,Discrepancy,Incorrect behaviour
typescript,cooki signatur fix return type unsign function,pr,https://github.com/DefinitelyTyped/DefinitelyTyped/issues/37228,Fix,Bug fix
typescript,authent provid regist messag,issue,https://github.com/microsoft/vscode/issues/94053,Discrepancy,Unexpected behaviour
typescript,creat webini load asset packag easier inclus addit script link eg stylesheet,pr,https://github.com/webiny/webiny-js/issues/304,Update,Adds functionality
typescript,fail test x pack space api integr test secur space x pack test space api integr secur space api delet ts space api secur delet dual privileg user space space return,issue,https://github.com/elastic/kibana/issues/31864,Errors,Identified bug
typescript,valid sentenc,issue,https://github.com/mozilla/voice-web/issues/269,Conceptual,Discussing security considerations
typescript,unign signatur incorrect merg propos option paramet,issue,https://github.com/palantir/tslint/issues/2088,Errors,Identified bug
typescript,flaki test api kerbero secur kerbero authent finish spnego properli cooki authent user,issue,https://github.com/elastic/kibana/issues/68836,Review,Updating to better practice
typescript,maddi prompt password differ,pr,https://github.com/microsoft/azuredatastudio/issues/4537,Update,Adds functionality
typescript,add option encod paramet cookiesetopt,pr,https://github.com/reactivestack/cookies/issues/232,Update,Adds functionality
typescript,build fail fail run custom build command openssl sys v,issue,https://github.com/witheve/Eve/issues/208,"API Change, Errors",Update Issue
typescript,commit hash short larg repo,issue,https://github.com/desktop/desktop/issues/6662,Review,Discussing security considerations
