id,score
"46208999","0"
"46212264","0"
"46212368","1"
"46214568","9"
"46214916","0"
"46217388","1"
"46223376","2"
"46225327","0"
"46228632","1"
"46228961","0"
"46229894","3"
"46229995","4"
"46233780","-2"
"46240029","0"
"46246876","0"
"46246968","0"
"46249682","1"
"46250960","0"
"46251506","0"
"46253673","0"
"46256711","2"
"46256764","0"
"46258442","0"
"46260569","0"
"46262286","0"
"46263896","1"
"46275199","0"
"46277163","0"
"46278748","0"
"46281254","0"
"46281318","0"
"46281748","1"
"46284908","0"
"46286753","3"
"46288274","0"
"46289186","0"
"46292507","0"
"46292632","-1"
"46293002","2"
"46294070","-2"
"46294932","3"
"46295500","1"
"46297742","-1"
"46300267","0"
"46303845","0"
"46306246","1"
"46312414","0"
"46312900","3"
"46313785","1"
"46315163","0"
"46315502","1"
"46317644","1"
"46318113","1"
"46322246","3"
"46322346","12"
"46325752","3"
"46332052","1"
"46333778","0"
"46339250","1"
"46341322","2"
"46341528","0"
"46342071","1"
"46344748","0"
"46346121","1"
"46347095","1"
"46350534","1"
"46353080","1"
"46353399","1"
"46354305","3"
"46355184","0"
"46356067","0"
"46356139","0"
"46356325","0"
"46359919","3"
"46360297","7"
"46364649","1"
"46365545","2"
"46366871","0"
"46371602","0"
"46372449","0"
"46375936","4"
"46379125","3"
"46379200","0"
"46380360","0"
"46382461","0"
"46384742","0"
"46385191","1"
"46386998","1"
"46390975","6"
"46392268","0"
"46393358","4"
"46393904","2"
"46395592","0"
"46395872","1"
"46396345","2"
"46396984","1"
"46397616","0"
"46398771","0"
"46402532","0"
"46403492","-2"
"46403662","-3"
"46408506","1"
"46408595","6"
"46409098","-3"
"46416500","0"
"46417427","1"
"46417724","0"
"46418538","0"
"46419586","0"
"46421210","1"
"46425308","2"
"46425829","0"
"46426463","0"
"46431295","0"
"46435609","0"
"46440752","-1"
"46442107","0"
"46442110","0"
"46444137","1"
"46447807","12"
"46448975","1"
"46449809","0"
"46456399","4"
"46457517","1"
"46467702","0"
"46467740","1"
"46468104","18"
"46472827","2"
"46479829","0"
"46481492","0"
"46484413","1"
"46494429","2"
"46494695","0"
"46497455","1"
"46498381","0"
"46499561","0"
"46502010","0"
"46503286","1"
"46504002","1"
"46522770","12"
"46526540","0"
"46529540","0"
"46531377","0"
"46532553","0"
"46534228","0"
"46537899","-1"
"46539388","0"
"46540477","0"
"46543698","0"
"46544776","0"
"46545851","4"
"46546230","3"
"46547471","0"
"46550693","0"
"46554658","0"
"46555052","1"
"46556195","2"
"46556605","0"
"46557662","0"
"46558727","0"
"46558975","0"
"46560697","0"
"46561517","0"
"46562297","0"
"46570108","2"
"46574457","2"
"46577187","0"
"46580770","0"
"46581961","1"
"46582731","2"
"46583215","0"
"46586141","2"
"46586509","2"
"46587169","-6"
"46589966","0"
"46592846","0"
"46593280","0"
"46595886","0"
"46596574","0"
"46599010","0"
"46602206","1"
"46605418","0"
"46605470","3"
"46610796","1"
"46611652","0"
"46616873","0"
"46618809","1"
"46620916","1"
"46624598","1"
"46628466","0"
"46630573","2"
"46632683","0"
"46633364","-3"
"46635976","-3"
"46636179","0"
"46636279","2"
"46636321","1"
"46636883","2"
"46639711","1"
"46642143","4"
"46642765","-1"
"46642960","39"
"46643585","1"
"46646317","6"
"46646552","0"
"46646701","0"
"46654875","0"
"46658822","-1"
"46659141","3"
"46659565","1"
"46662092","0"
"46662810","0"
"46662916","2"
"46665794","-1"
"46668047","0"
"46669036","0"
"46675099","0"
"46678049","1"
"46678188","1"
"46678937","3"
"46679772","1"
"46683091","6"
"46684774","2"
"46686402","1"
"46688161","0"
"46688167","0"
"46688286","2"
"46688381","1"
"46690261","9"
"46690462","-2"
"46691464","0"
"46695390","5"
"46703733","0"
"46704603","5"
"46705648","1"
"46707657","-1"
"46709668","0"
"46709697","0"
"46710759","0"
"46711981","2"
"46714009","0"
"46715443","0"
"46717731","0"
"46720242","1"
"46720848","0"
"46722860","4"
"46723568","3"
"46724723","2"
"46727150","3"
"46728198","0"
"46731674","3"
"46732460","0"
"46733024","0"
"46735967","-1"
"46737937","1"
"46738313","0"
"46739778","0"
"46742588","0"
"46743472","0"
"46745566","1"
"46749696","0"
"46750542","1"
"46752154","1"
"46755800","6"
"46758407","6"
"46759921","2"
"46762636","1"
"46763427","1"
"46766115","3"
"46767504","-3"
"46767543","0"
"46767769","0"
"46774629","4"
"46775391","1"
"46776664","0"
"46777412","1"
"46779817","1"
"46784106","0"
"46788470","1"
"46790268","0"
"46791467","0"
"46796707","1"
"46796796","-2"
"46801039","0"
"46804364","0"
"46805128","3"
"46806220","0"
"46807244","1"
"46807908","1"
"46808436","6"
"46809796","0"
"46810017","0"
"46814499","0"
"46817269","0"
"46829629","0"
"46831498","-1"
"46834842","1"
"46836802","0"
"46838254","0"
"46840706","1"
"46842784","2"
"46843663","1"
"46846361","0"
"46846476","1"
"46849098","2"
"46851217","1"
"46851385","2"
"46852199","1"
"46857406","0"
"46858460","-3"
"46859687","1"
"46861726","-2"
"46865971","0"
"46866810","0"
"46867766","1"
"46868522","-3"
"46869697","1"
"46870267","0"
"46871574","0"
"46873686","2"
"46873883","0"
"46874174","0"
"46879553","0"
"46881712","0"
"46882234","1"
"46883807","0"
"46887355","1"
"46889186","1"
"46889208","-1"
"46890642","0"
"46892875","1"
"46893345","0"
"46893579","0"
"46893649","0"
"46897570","2"
"46899248","6"
"46914170","-2"
"46916718","2"
"46918432","0"
"46922766","0"
"46925472","1"
"46925788","1"
"46935678","1"
"46936463","0"
"46937259","-3"
"46937569","1"
"46939276","0"
"46939673","0"
"46940420","0"
"46942063","0"
"46942968","-1"
"46943965","-2"
"46944829","-1"
"46944975","0"
"46947303","0"
"46950132","1"
"46953977","0"
"46954555","-2"
"46955025","1"
"46957198","1"
"46964565","0"
"46966190","-1"
"46966452","0"
"46968464","1"
"46969106","0"
"46970019","2"
"46970225","-2"
"46970263","1"
"46970648","-1"
"46971455","0"
"46973341","0"
"46973672","3"
"46975316","0"
"46978648","0"
"46980922","0"
"46981959","1"
"46987033","1"
"46990966","2"
"46992222","0"
"46992446","0"
"46994584","1"
"46995099","0"
"46995946","-2"
"46997759","0"
"46997773","-1"
"46998824","6"
"47000705","2"
"47005814","0"
"47005817","0"
"47006028","0"
"47015483","1"
"47017556","-1"
"47018672","1"
"47019457","1"
"47022323","0"
"47023885","0"
"47024405","1"
"47024488","0"
"47025379","1"
"47026325","0"
"47028888","0"
"47030786","1"
"47034507","0"
"47035573","-5"
"47037798","0"
"47041238","0"
"47041372","0"
"47043223","0"
"47044671","0"
"47044946","0"
"47045450","1"
"47049611","0"
"47054415","3"
"47055123","2"
"47061270","1"
"47061785","1"
"47062160","0"
"47062879","1"
"47069342","-2"
"47073257","0"
"47073648","-1"
"47075244","0"
"47078707","0"
"47079664","4"
"47079952","0"
"47080373","3"
"47081735","1"
"47082971","1"
"47083781","1"
"47085756","-2"
"47087980","0"
"47089068","0"
"47089279","0"
"47090777","2"
"47091155","-1"
"47091466","0"
"47092092","0"
"47092770","-2"
"47093199","0"
"47093717","-2"
"47094493","1"
"47094888","14"
"47096688","2"
"47097206","0"
"47097289","0"
"47097333","1"
"47098683","-1"
"47116190","0"
"47117535","8"
"47119214","0"
"47120488","-2"
"47121940","1"
"47122923","2"
"47124364","-1"
"47127256","2"
"47127295","0"
"47129515","1"
"47131615","-2"
"47137641","0"
"47138378","-1"
"47140878","-1"
"47148163","0"
"47150030","0"
"47150682","-1"
"47155694","-2"
"47164386","1"
"47165467","2"
"47168986","4"
"47172690","0"
"47175169","1"
"47179900","1"
"47181133","0"
"47194547","0"
"47198753","0"
"47199388","0"
"47199727","-3"
"47203400","1"
"47204302","0"
"47205068","0"
"47206693","0"
"47206929","0"
"47207550","0"
"47217014","1"
"47220849","2"
"47224964","0"
"47225100","5"
"47225407","0"
"47225663","1"
"47228898","1"
"47229615","2"
"47234519","7"
"47234527","1"
"47243702","10"
"47245063","1"
"47247118","0"
"47248649","0"
"47250393","1"
"47250628","0"
"47250770","1"
"47252634","0"
"47262481","1"
"47263615","0"
"47263714","0"
"47263825","0"
"47268544","0"
"47269396","0"
"47269666","0"
"47273020","1"
"47273367","0"
"47277072","0"
"47277875","1"
"47280866","4"
"47282311","1"
"47282714","0"
"47287394","0"
"47289277","3"
"47290712","1"
"47297399","-2"
"47301362","2"
"47303305","0"
"47307491","0"
"47311403","0"
"47313239","-1"
"47313875","2"
"47314544","2"
"47315763","0"
"47317582","1"
"47317605","0"
"47320790","5"
"47323677","0"
"47326486","0"
"47326920","4"
"47328713","0"
"47329132","10"
"47335646","3"
"47337697","1"
"47341897","1"
"47344426","1"
"47346440","3"
"47349020","1"
"47351262","0"
"47351742","1"
"47351887","0"
"47351970","2"
"47353344","0"
"47357616","1"
"47367237","0"
"47368491","1"
"47369542","3"
"47369634","0"
"47374272","5"
"47375560","0"
"47375668","0"
"47377348","0"
"47380727","0"
"47383703","3"
"47399530","1"
"47399738","0"
"47403321","0"
"47404131","0"
"47405630","0"
"47405961","4"
"47408945","1"
"47410305","0"
"47415238","-2"
"47416759","1"
"47419602","2"
"47420357","3"
"47423503","0"
"47423801","0"
"47425887","0"
"47427366","1"
"47429340","0"
"47430121","3"
"47433532","-1"
"47436396","2"
"47438308","5"
"47443476","0"
"47444435","-1"
"47446779","0"
"47447236","-1"
"47449178","0"
"47449290","1"
"47455530","-1"
"47457006","1"
"47458469","1"
"47461440","0"
"47462408","-2"
"47463770","-2"
"47464047","1"
"47464679","0"
"47465062","0"
"47466300","1"
"47476125","2"
"47476131","2"
"47476855","-1"
"47477076","0"
"47480790","0"
"47483605","1"
"47487882","1"
"47487923","6"
"47489297","0"
"47494156","0"
"47494581","1"
"47496912","0"
"47498347","0"
"47500820","0"
"47502121","2"
"47503166","0"
"47503224","0"
"47504836","0"
"47505538","0"
"47505619","3"
"47510915","1"
"47512004","0"
"47513331","1"
"47517196","1"
"47517532","0"
"47518212","0"
"47524230","0"
"47525868","2"
"47526767","2"
"47527120","3"
"47528964","0"
"47529926","1"
"47534470","0"
"47535629","1"
"47545854","0"
"47548347","-1"
"47550347","1"
"47554645","1"
"47555973","1"
"47557619","2"
"47562648","2"
"47567736","-1"
"47574555","0"
"47576708","0"
"47577897","1"
"47579518","7"
"47581184","0"
"47596111","1"
"47597978","0"
"47603003","0"
"47603549","3"
"47604949","0"
"47608487","1"
"47608584","1"
"47609866","-1"
"47610727","4"
"47616451","0"
"47618736","0"
"47618769","0"
"47619162","0"
"47619213","0"
"47619359","0"
"47625341","0"
"47625452","3"
"47625826","0"
"47626898","1"
"47633996","2"
"47637340","3"
"47640938","1"
"47641158","0"
"47643122","0"
"47643271","1"
"47644722","0"
"47645552","0"
"47647153","4"
"47647309","0"
"47650232","2"
"47652574","2"
"47652661","1"
"47654882","0"
"47658389","-2"
"47660461","0"
"47660781","0"
"47661306","4"
"47662647","0"
"47668236","2"
"47669792","0"
"47670150","1"
"47671949","1"
"47675022","0"
"47676948","1"
"47679010","7"
"47679082","1"
"47681813","8"
"47685688","0"
"47686417","-1"
"47687205","0"
"47689591","0"
"47690496","2"
"47691350","0"
"47693187","0"
"47698176","1"
"47698466","0"
"47701156","0"
"47706138","0"
"47707620","-3"
"47712629","1"
"47718056","2"
"47720701","3"
"47720906","0"
"47728359","0"
"47728891","0"
"47731967","-4"
"47732850","-2"
"47733306","0"
"47733323","0"
"47733999","0"
"47739138","0"
"47740333","0"
"47741711","1"
"47743761","2"
"47743956","1"
"47748908","0"
"47752351","10"
"47753095","0"
"47757144","1"
"47757709","2"
"47757850","0"
"47758240","2"
"47760419","0"
"47763494","1"
"47763852","0"
"47764890","0"
"47769839","0"
"47772279","0"
"47778101","1"
"47781068","1"
"47783612","0"
"47792380","1"
"47792779","0"
"47797205","1"
"47797806","0"
"47799151","0"
"47799594","2"
"47801640","1"
"47804195","0"
"47804821","1"
"47805239","1"
"47807739","2"
"47808600","1"
"47812394","-1"
"47813337","1"
"47816279","7"
"47817626","1"
"47817886","1"
"47821008","0"
"47821465","1"
"47822133","0"
"47822525","2"
"47823703","0"
"47826988","-3"
"47828154","3"
"47828787","0"
"47830052","0"
"47830216","0"
"47833533","0"
"47834150","0"
"47834264","-2"
"47834370","0"
"47835736","2"
"47838835","0"
"47839584","1"
"47842439","1"
"47850134","0"
"47856426","1"
"47857223","-2"
"47863319","1"
"47868887","0"
"47870858","2"
"47871007","1"
"47871143","0"
"47871602","0"
"47872508","2"
"47873544","1"
"47874294","1"
"47878290","1"
"47878363","-1"
"47881609","0"
"47883020","3"
"47883558","0"
"47885739","0"
"47890732","0"
"47891104","10"
"47892184","1"
"47893167","1"
"47906465","3"
"47909969","1"
"47912647","-1"
"47914326","0"
"47915834","0"
"47921220","1"
"47923477","0"
"47925904","0"
"47929005","1"
"47930118","0"
"47931219","1"
"47931444","0"
"47931768","0"
"47937371","0"
"47938443","0"
"47942213","1"
"47945659","4"
"47946520","-4"
"47950026","0"
"47950749","1"
"47951935","1"
"47954538","0"
"47961825","0"
"47961855","0"
"47965452","0"
"47974715","0"
"47976713","0"
"47977504","1"
"47979115","0"
"47981403","1"
"47981709","0"
"47983721","1"
"47983979","1"
"47993794","0"
"47995512","6"
"47997114","8"
"48001180","2"
"48001587","1"
"48005046","0"
"48007423","0"
"48007768","-2"
"48010251","0"
"48010514","0"
"48013088","1"
"48013546","4"
"48016431","1"
"48019080","0"
"48023398","0"
"48027617","-2"
"48030797","0"
"48032546","2"
"48033270","0"
"48036157","0"
"48038395","3"
"48040206","2"
"48040682","0"
"48040817","1"
"48040877","0"
"48043335","0"
"48043349","0"
"48043797","0"
"48045927","2"
"48046654","0"
"48047150","15"
"48048073","0"
"48049968","5"
"48051366","0"
"48052339","0"
"48053565","1"
"48058473","0"
"48060208","1"
"48061932","0"
"48062821","21"
"48063184","0"
"48063797","0"
"48067295","1"
"48067516","-5"
"48068192","-3"
"48074652","1"
"48074823","0"
"48075131","0"
"48077025","2"
"48077875","0"
"48079986","0"
"48081328","1"
"48084833","1"
"48086231","0"
"48087034","1"
"48090064","0"
"48090830","-2"
"48092306","0"
"48094537","-2"
"48097156","0"
"48099235","0"
"48101944","0"
"48105599","2"
"48106278","1"
"48106525","0"
"48108210","0"
"48109186","1"
"48112905","0"
"48118123","2"
"48118148","2"
"48118900","2"
"48126135","5"
"48130985","1"
"48131343","0"
"48131543","-1"
"48132103","-2"
"48135483","4"
"48138057","1"
"48144289","0"
"48147804","0"
"48149197","0"
"48150580","-10"
"48152045","0"
"48155934","0"
"48157082","1"
"48158130","2"
"48159345","0"
"48160193","0"
"48160436","0"
"48162009","0"
"48162144","0"
"48162975","0"
"48169432","0"
"48170173","-5"
"48176209","0"
"48177521","6"
"48183134","4"
"48184478","1"
"48185668","1"
"48189288","0"
"48189942","1"
"48191413","2"
"48191838","2"
"48192145","0"
"48192883","-1"
"48193785","3"
"48195184","-1"
"48196245","0"
"48196656","-1"
"48196704","1"
"48197920","1"
"48199506","0"
"48203913","1"
"48204913","1"
"48206995","1"
"48207691","2"
"48208723","0"
"48211374","0"
"48212360","0"
"48213258","1"
"48214102","1"
"48215102","0"
"48215190","0"
"48220975","1"
"48226144","0"
"48226591","1"
"48229106","1"
"48229296","1"
"48229321","0"
"48231029","1"
"48231659","2"
"48233697","0"
"48236358","0"
"48237770","0"
"48239915","3"
"48240727","-2"
"48242812","6"
"48245140","0"
"48245969","0"
"48251759","1"
"48255570","2"
"48260157","1"
"48264880","7"
"48272418","0"
"48273815","4"
"48275430","0"
"48275943","1"
"48276171","0"
"48277384","-1"
"48282736","2"
"48283396","-4"
"48283830","3"
"48286289","-1"
"48290328","1"
"48290412","0"
"48295696","2"
"48298828","9"
"48301144","0"
"48305598","0"
"48306258","2"
"48306504","0"
"48306793","-1"
"48309058","0"
"48310873","3"
"48313684","1"
"48320407","0"
"48322164","7"
"48324615","1"
"48325400","0"
"48342676","2"
"48342776","0"
"48344534","0"
"48347522","1"
"48354008","-1"
"48355801","1"
"48356451","1"
"48361602","0"
"48368077","1"
"48368373","1"
"48369306","4"
"48369956","0"
"48370705","0"
"48373117","0"
"48373878","2"
"48374561","13"
"48379783","1"
"48382124","1"
"48384029","0"
"48385090","-2"
"48385106","1"
"48386596","1"
"48387158","-5"
"48388551","0"
"48390493","2"
"48392833","0"
"48393226","0"
"48394508","0"
"48397556","1"
"48400302","0"
"48401693","0"
"48404008","0"
"48406286","1"
"48407830","0"
"48408738","0"
"48411558","0"
"48414465","-2"
"48414656","1"
"48416360","2"
"48418379","0"
"48421847","-1"
"48425361","0"
"48429296","1"
"48430211","2"
"48433753","0"
"48433974","1"
"48434471","0"
"48434968","-1"
"48437026","1"
"48441098","0"
"48442120","1"
"48444044","-5"
"48445035","0"
"48445705","2"
"48446190","1"
"48447944","0"
"48450028","6"
"48450042","1"
"48450833","0"
"48455910","2"
"48456044","-1"
"48456703","2"
"48458724","0"
"48459112","0"
"48460040","-1"
"48460655","2"
"48461541","0"
"48468299","4"
"48469352","0"
"48469928","2"
"48474809","-1"
"48478487","0"
"48482260","8"
"48485351","1"
"48486307","0"
"48486855","0"
"48487224","3"
"48490559","0"
"48496583","4"
"48496622","2"
"48497168","0"
"48498821","0"
"48499505","1"
"48503291","6"
"48509150","1"
"48510002","0"
"48511731","-1"
"48513590","-1"
"48515027","1"
"48515282","1"
"48517333","1"
"48517469","1"
"48519638","0"
"48521183","2"
"48524452","3"
"48525764","1"
"48526609","4"
"48533884","2"
"48535783","1"
"48536203","-1"
"48538872","2"
"48543063","3"
"48543932","0"
"48545870","3"
"48548092","0"
"48551787","37"
"48554310","1"
"48555331","1"
"48566724","0"
"48572276","1"
"48575344","2"
"48576735","0"
"48578204","-1"
"48582920","1"
"48583116","0"
"48584088","1"
"48586254","0"
"48587489","-4"
"48588535","0"
"48589154","2"
"48589466","8"
"48592271","0"
"48592672","2"
"48593430","0"
"48593940","2"
"48596737","0"
"48600002","0"
"48602557","1"
"48603112","0"
"48603653","0"
"48605387","1"
"48608494","0"
"48609418","0"
"48609797","1"
"48611924","1"
"48613363","3"
"48615089","0"
"48615478","0"
"48615486","1"
"48615633","1"
"48615714","0"
"48617664","1"
"48620780","3"
"48624538","3"
"48624660","1"
"48625138","3"
"48628478","1"
"48630314","3"
"48630697","0"
"48631597","0"
"48634808","0"
"48637996","0"
"48638478","0"
"48642963","-5"
"48646563","2"
"48651587","1"
"48652429","2"
"48653677","4"
"48654573","1"
"48656414","0"
"48659317","14"
"48659892","3"
"48660397","-7"
"48661233","3"
"48664184","0"
"48665716","-1"
"48666669","0"
"48666838","0"
"48667303","0"
"48671149","0"
"48672542","-1"
"48672686","1"
"48673042","0"
"48677569","3"
"48679193","2"
"48679372","0"
"48684859","-1"
"48685016","7"
"48686378","0"
"48688912","-1"
"48689616","0"
"48696538","0"
"48697805","0"
"48700273","0"
"48702461","0"
"48706837","1"
"48710246","2"
"48712923","12"
"48714687","1"
"48714935","1"
"48719334","1"
"48719700","1"
"48721709","1"
"48725220","3"
"48725437","1"
"48725845","1"
"48726211","1"
"48727163","0"
"48727790","2"
"48727908","0"
"48729070","4"
"48736286","-1"
"48736961","0"
"48740031","0"
"48740978","0"
"48741977","-1"
"48742347","1"
"48746841","0"
"48747247","2"
"48747293","0"
"48748584","1"
"48751484","1"
"48752677","1"
"48753492","0"
"48756897","0"
"48758018","0"
"48758536","0"
"48759507","0"
"48766303","3"
"48772560","2"
"48772883","0"
"48774037","0"
"48774643","0"
"48776624","0"
"48780157","0"
"48780386","0"
"48781162","0"
"48782995","1"
"48783478","0"
"48785786","9"
"48787745","1"
"48789959","0"
"48791683","2"
"48792924","6"
"48797735","1"
"48798340","0"
"48798918","1"
"48799894","14"
"48804482","0"
"48807218","2"
"48812027","-1"
"48812894","3"
"48819084","4"
"48819317","1"
"48820246","0"
"48820295","1"
"48820818","2"
"48824180","2"
"48824656","1"
"48826770","0"
"48828121","0"
"48829187","0"
"48832871","1"
"48833444","-2"
"48840321","0"
"48849231","0"
"48849582","2"
"48854066","11"
"48855287","1"
"48857620","3"
"48861183","1"
"48867776","1"
"48868055","2"
"48868872","0"
"48872178","0"
"48875381","2"
"48875929","1"
"48877111","0"
"48877549","0"
"48877677","3"
"48884217","17"
"48885478","3"
"48886786","0"
"48889126","1"
"48891593","1"
"48899893","2"
"48901852","0"
"48906175","0"
"48907634","-5"
"48908980","1"
"48912365","2"
"48915389","0"
"48918866","2"
"48919945","0"
"48924893","0"
"48928637","0"
"48938977","2"
"48939604","0"
"48940226","0"
"48940227","3"
"48940784","1"
"48942481","0"
"48943938","0"
"48945515","6"
"48946138","0"
"48954484","0"
"48956195","4"
"48957801","1"
"48958760","0"
"48958954","0"
"48960839","-3"
"48964610","1"
"48974453","0"
"48976234","-2"
"48976271","0"
"48979994","0"
"48983069","-1"
"48983262","0"
"48985386","0"
"48987947","-3"
"48988772","0"
"48994876","1"
"48997100","0"
"48998396","0"
"48998795","0"
"49000824","4"
"49003363","5"
"49005132","0"
"49005406","3"
"49006879","0"
"49008825","0"
"49010050","0"
"49013728","0"
"49013831","-3"
"49016713","0"
"49023627","0"
"49027391","4"
"49033458","1"
"49042354","0"
"49042688","0"
"49049176","0"
"49055682","0"
"49058538","3"
"49059560","0"
"49061047","0"
"49061162","0"
"49061182","0"
"49062857","0"
"49064426","1"
"49066024","0"
"49066029","0"
"49066575","-1"
"49068046","1"
"49068398","-1"
"49069539","0"
"49078807","0"
"49078922","0"
"49081874","1"
"49087405","-2"
"49089037","2"
"49098412","0"
"49100975","0"
"49103571","0"
"49103697","-3"
"49104515","1"
"49104571","-2"
"49107815","1"
"49110160","1"
"49111733","-1"
"49120302","0"
"49124324","1"
"49128058","0"
"49135732","0"
"49136625","0"
"49139064","0"
"49140944","0"
"49144491","0"
"49149117","1"
"49161826","-1"
"49164214","1"
"49165870","0"
"49168948","-1"
"49174983","2"
"49175771","0"
"49182684","-3"
"49183858","5"
"49189058","2"
"49194495","0"
"49194786","1"
"49196256","-1"
"49196455","0"
"49196813","0"
"49198065","0"
"49200187","0"
"49204992","0"
"49210254","0"
"49215118","-1"
"49216909","0"
"49222835","1"
"49222933","0"
"49224091","1"
"49226065","0"
"49228647","3"
"49228850","0"
"49230886","0"
"49232781","0"
"49236940","0"
"49237031","1"
"49237542","-1"
"49240086","6"
"49243894","-1"
"49245163","1"
"49245291","0"
"49245408","0"
"49246171","1"
"49246683","0"
"49248410","0"
"49250034","-1"
"49250385","0"
"49253604","0"
"49256129","0"
"49257992","3"
"49259798","1"
"49260509","0"
"49262764","0"
"49265364","0"
"49265387","6"
"49274262","2"
"49275377","-2"
"49277160","0"
"49277407","0"
"49278951","2"
"49281498","0"
"49282137","1"
"49291462","1"
"49291504","1"
"49291543","-1"
"49292786","0"
"49293427","0"
"49293640","0"
"49293850","2"
"49295558","0"
"49295892","0"
"49304924","0"
"49310529","1"
"49310939","-3"
"49313591","-1"
"49320987","3"
"49321559","0"
"49321821","0"
"49332413","1"
"49335896","2"
"49336432","0"
"49339631","1"
"49354366","0"
"49356470","1"
"49357727","-2"
"49360710","-1"
"49361444","0"
"49363371","0"
"49363652","-1"
"49364774","-3"
"49365808","4"
"49370831","0"
"49370980","0"
"49373256","-1"
"49374104","-2"
"49375569","0"
"49376121","0"
"49376756","1"
"49383094","-2"
"49384879","0"
"49388060","3"
"49389761","1"
"49392055","2"
"49393976","2"
"49394310","2"
"49395612","2"
"49396862","5"
"49401174","0"
"49403655","2"
"49405587","0"
"49406435","3"
"49407336","1"
"49408353","0"
"49409916","4"
"49410600","3"
"49424193","1"
"49424824","0"
"49426547","-4"
"49430928","-1"
"49433312","0"
"49440536","2"
"49445908","0"
"49445931","0"
"49448482","0"
"49451395","7"
"49455131","0"
"49458068","0"
"49460056","1"
"49461686","0"
"49462635","0"
"49463023","3"
"49470647","-3"
"49476479","0"
"49477017","0"
"49478240","6"
"49479926","0"
"49480235","0"
"49480665","2"
"49481644","2"
"49482237","0"
"49485509","-2"
"49485788","0"
"49489083","1"
"49490858","0"
"49491656","1"
"49497489","1"
"49500920","1"
"49503454","0"
"49504887","0"
"49506097","2"
"49508152","-3"
"49509612","6"
"49513963","1"
"49514879","1"
"49516327","2"
"49520256","0"
"49531245","0"
"49532449","0"
"49532936","1"
"49535864","1"
"49548622","3"
"49562601","0"
"49563726","0"
"49567042","0"
"49567402","7"
"49573001","0"
"49573154","1"
"49573428","1"
"49574275","0"
"49574474","-4"
"49575087","0"
"49576243","1"
"49580188","2"
"49580526","1"
"49588164","-1"
"49588628","0"
"49589642","0"
"49589991","3"
"49590792","0"
"49591238","0"
"49592772","5"
"49594974","-1"
"49597701","0"
"49599140","-2"
"49602515","2"
"49603819","1"
"49604495","0"
"49609034","0"
"49609055","1"
"49609502","0"
"49612718","0"
"49621563","5"
"49622946","-1"
"49626933","0"
"49628796","-1"
"49629392","-1"
"49631384","0"
"49631745","0"
"49631840","0"
"49634168","1"
"49637082","2"
"49642841","1"
"49643539","2"
"49648697","1"
"49653346","2"
"49660017","0"
"49661142","1"
"49662595","1"
"49662716","1"
"49663357","0"
"49663720","3"
"49665309","0"
"49668700","0"
"49671450","0"
"49671479","0"
"49673923","1"
"49675427","0"
"49679015","1"
"49681196","-4"
"49681399","0"
"49682693","0"
"49684927","0"
"49685102","0"
"49687269","0"
"49687873","0"
"49701186","-2"
"49701419","2"
"49707104","-4"
"49707247","2"
"49708857","1"
"49708927","0"
"49710573","0"
"49711649","3"
"49714039","3"
"49714291","1"
"49716540","-1"
"49718497","0"
"49718860","2"
"49720005","1"
"49721623","0"
"49721858","0"
"49725020","0"
"49726469","1"
"49727301","0"
"49729914","6"
"49730276","0"
"49732360","0"
"49733714","0"
"49735286","-3"
"49735565","-1"
"49739204","-1"
"49742535","0"
"49747489","1"
"49748887","0"
"49750685","1"
"49752380","0"
"49752784","3"
"49753400","0"
"49759980","0"
"49760120","1"
"49760602","0"
"49762369","1"
"49768943","1"
"49769946","0"
"49775869","0"
"49781560","0"
"49783631","7"
"49786525","1"
"49790225","1"
"49790600","-10"
"49792097","0"
"49793148","0"
"49798688","0"
"49800636","1"
"49808336","0"
"49808734","2"
"49808740","0"
"49810740","-1"
"49813304","0"
"49816684","0"
"49819183","24"
"49827081","2"
"49827219","0"
"49830993","2"
"49831775","1"
"49833040","0"
"49833687","7"
"49839013","0"
"49840268","0"
"49840762","0"
"49841451","2"
"49842563","0"
"49845619","1"
"49846737","0"
"49848840","0"
"49851191","1"
"49854390","0"
"49855291","-2"
"49855412","0"
"49856034","1"
"49864859","-2"
"49867330","-2"
"49867777","0"
"49871236","0"
"49872426","1"
"49873223","3"
"49875607","-1"
"49876434","-2"
"49878830","1"
"49881944","1"
"49887483","-3"
"49890555","0"
"49891726","0"
"49892680","-3"
"49893938","2"
"49894562","-2"
"49897251","0"
"49897545","0"
"49903068","-3"
"49904382","2"
"49906477","1"
"49907151","0"
"49915519","0"
"49917928","1"
"49922918","0"
"49923230","1"
"49923866","1"
"49924350","0"
"49928938","0"
"49931101","-1"
"49931904","-5"
"49933652","1"
"49937111","0"
"49937299","3"
"49937905","0"
"49942081","1"
"49942415","2"
"49944674","0"
"49947688","1"
"49952309","0"
"49952775","0"
"49956558","0"
"49958277","-1"
"49958826","2"
"49966086","2"
"49971314","0"
"49972682","0"
"49973898","1"
"49974882","1"
"49977816","0"
"49978628","0"
"49979044","-1"
"49983120","1"
"49983744","2"
"49983768","1"
"49983986","0"
"49985358","1"
"49986182","1"
"49992496","0"
"49992725","0"
"49995891","0"
"49998187","-2"
"50001806","1"
"50003056","0"
"50003361","2"
"50012968","0"
"50019447","0"
"50019721","0"
"50025139","0"
"50026573","0"
"50027370","3"
"50028519","0"
"50028914","3"
"50030059","-3"
